specification_id,model_family,model_label,generic_ballot_coefficient,approval_coefficient,midterm_coefficient,complexity_score,cycle,scored_races,mean_margin_error_dem_bias,mean_absolute_error,median_absolute_error,rmse,winner_accuracy,brier_score,log_loss,actual_dem_wins,predicted_dem_wins,expected_dem_wins,predicted_win_count_error,expected_win_count_error
generic_plus_approval__gb_0.45,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2018,393,-1.0540558609473285,5.367826742156997,4.208852036499998,7.384188066867701,0.9440203562340967,0.049325135215463,0.17593911307623333,200,186,192.6163654628304,-14,-7.383634537169598
generic_plus_approval__gb_0.50,generic_plus_approval,Generic ballot + approval,0.5,0.5,0.0,2,2018,393,-0.6890558609473285,5.355636289737151,4.163619323500008,7.340980699360256,0.9465648854961832,0.04892533128832127,0.1750020372258184,200,187,194.2689229344576,-13,-5.731077065542394
generic_plus_approval__gb_0.55,generic_plus_approval,Generic ballot + approval,0.55,0.5,0.0,2,2018,393,-0.32405586094732725,5.365162611045546,4.070621236499999,7.315750942308537,0.9516539440203562,0.048627832475719814,0.1743018497521665,200,189,195.93214067123154,-11,-4.0678593287684635
generic_plus_approval__gb_0.60,generic_plus_approval,Generic ballot + approval,0.6,0.5,0.0,2,2018,393,0.04094413905267186,5.393185008475573,4.194990397500001,7.308684975520336,0.9516539440203562,0.048434457117456454,0.1738400676716112,200,189,197.6059281267654,-11,-2.3940718732345942
generic_plus_approval__gb_0.65,generic_plus_approval,Generic ballot + approval,0.65,0.5,0.0,2,2018,393,0.40594413905267124,5.443359446213486,4.2133462405,7.319835400670232,0.9491094147582697,0.04834691528084767,0.17361819328901765,200,190,199.2901697829343,-10,-0.7098302170657007
generic_plus_approval__gb_0.70,generic_plus_approval,Generic ballot + approval,0.7,0.5,0.0,2,2018,393,0.7709441390526715,5.508617884829262,4.259548676500003,7.349119301958133,0.9491094147582697,0.048366798435914495,0.17363771057069527,200,190,200.98472434446055,-10,0.9847243444605454
generic_plus_approval__gb_0.75,generic_plus_approval,Generic ballot + approval,0.75,0.5,0.0,2,2018,393,1.1359441390526717,5.590863210950381,4.446921793499996,7.3963212975047306,0.9465648854961832,0.048495569195362125,0.17390008141133523,200,193,202.6894240634772,-7,2.6894240634771904
generic_plus_approval__gb_0.80,generic_plus_approval,Generic ballot + approval,0.8,0.5,0.0,2,2018,393,1.5009441390526712,5.6935373462989824,4.6410562315,7.461101323359073,0.9465648854961832,0.04873455121706801,0.17440674181459576,200,195,204.40407420860586,-5,4.404074208605863
generic_plus_approval__gb_0.85,generic_plus_approval,Generic ballot + approval,0.85,0.5,0.0,2,2018,393,1.8659441390526716,5.809007659424174,4.706473303500001,7.543006507947541,0.9541984732824428,0.049084919372994876,0.17515909800895,200,198,206.12845269180633,-2,6.128452691806331
generic_plus_approval__gb_0.90,generic_plus_approval,Generic ballot + approval,0.9,0.5,0.0,2,2018,393,2.2309441390526725,5.932739861497965,4.8737842655,7.6414862036417635,0.9491094147582697,0.049547690292984635,0.17615852252219205,200,200,207.86230986465185,0,7.862309864651849
generic_plus_approval__gb_0.95,generic_plus_approval,Generic ballot + approval,0.95,0.5,0.0,2,2018,393,2.5959441390526714,6.064557437838931,5.106516843500003,7.755909077726211,0.9491094147582697,0.050123713394550615,0.1774063502395307,200,200,209.6053684937874,0,9.60536849378741
generic_plus_approval__gb_1.00,generic_plus_approval,Generic ballot + approval,1.0,0.5,0.0,2,2018,393,2.960944139052671,6.206321587088294,5.1728600035,7.8855811354309395,0.9465648854961832,0.050813662510407684,0.1789038744714452,200,201,211.35732392317595,1,11.357323923175954
generic_plus_approval__gb_1.05,generic_plus_approval,Generic ballot + approval,1.05,0.5,0.0,2,2018,393,3.325944139052672,6.362953146604835,5.3679792955,8.02976363693059,0.9440203562340967,0.05161802822396891,0.18065234305839403,200,202,213.11784442836927,2,13.117844428369267
generic_plus_approval__gb_1.10,generic_plus_approval,Generic ballot + approval,1.1,0.5,0.0,2,2018,393,3.690944139052674,6.536514563167176,5.6454101964999985,8.187690045823743,0.9440203562340967,0.052537111019365305,0.18265295454003946,200,202,214.8865717655113,2,14.886571765511292
generic_plus_approval_plus_midterm__gb_0.00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.5,0.5,3,2018,393,-3.8390558609473273,6.099708838345293,4.3306511605,8.255516310464657,0.926208651399491,0.05552806864182976,0.19072629427119436,200,175,180.3613287171926,-25,-19.638671282807394
generic_plus_approval_plus_midterm__gb_0.05,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.05,0.5,0.5,3,2018,393,-3.4740558609473275,5.943648067543766,4.307772453500004,8.092234782422988,0.9312977099236641,0.05441614368289704,0.18803230114646166,200,177,181.93191555831987,-23,-18.068084441680128
generic_plus_approval_plus_midterm__gb_0.10,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.5,0.5,3,2018,393,-3.109055860947328,5.8050037981290075,4.0900774025,7.942381758349624,0.9312977099236641,0.05339014202326943,0.1855634807978204,200,179,183.5131426523597,-21,-16.486857347640296
generic_plus_approval_plus_midterm__gb_0.15,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.5,0.5,3,2018,393,-2.7440558609473285,5.689168873602291,4.0087371255,7.8067305715564,0.9287531806615776,0.05245238321086913,0.18332135832998714,200,180,185.1050741845852,-20,-14.894925815414808
generic_plus_approval_plus_midterm__gb_0.20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.2,0.5,0.5,3,2018,393,-2.379055860947327,5.590015774230789,4.036438873499996,7.686033205651778,0.9312977099236641,0.0516051515446793,0.18130746687526134,200,181,186.70775812040017,-19,-13.292241879599828
generic_plus_approval_plus_midterm__gb_0.25,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.25,0.5,0.5,3,2018,393,-2.014055860947328,5.503370406704072,3.919179713500001,7.581003934828831,0.9312977099236641,0.050850687537046683,0.179523345184522,200,181,188.321224926654,-19,-11.678775073346003
generic_plus_approval_plus_midterm__gb_0.30,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.3,0.5,0.5,3,2018,393,-1.6490558609473285,5.437439648184987,3.9715354035000026,7.492301707846439,0.9389312977099237,0.05019117899417356,0.17797053503625945,200,184,189.9454863054688,-16,-10.05451369453121
generic_plus_approval_plus_midterm__gb_0.35,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.35,0.5,0.5,3,2018,393,-1.2840558609473278,5.389502306780407,4.143221783500003,7.4205120512608245,0.9389312977099237,0.049628751741166384,0.17665057846637752,200,184,191.5805339540142,-16,-8.419466045985814
generic_plus_approval_plus_midterm__gb_0.40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.4,0.5,0.5,3,2018,393,-0.9190558609473272,5.359966942413995,4.1028226285,7.366129466987093,0.9440203562340967,0.0491654600272769,0.1755650148234985,200,186,193.22633836476192,-14,-6.773661635238085
generic_plus_approval_plus_midterm__gb_0.45,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.45,0.5,0.5,3,2018,393,-0.5540558609473283,5.35595547638855,4.090712246500004,7.329541428078842,0.9516539440203562,0.048803276656773954,0.1747153776566477,200,189,194.88284768161756,-11,-5.117152318382438
generic_plus_approval_plus_midterm__gb_0.50,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.5,0.5,0.5,3,2018,393,-0.18905586094732846,5.373436139088804,4.027509863500001,7.311015098290556,0.9516539440203562,0.04854408290098259,0.17410319144443717,200,189,196.549986627923,-11,-3.450013372076995
generic_plus_approval_plus_midterm__gb_0.55,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.55,0.5,0.5,3,2018,393,0.17594413905267253,5.408712462897966,4.169963363500003,7.31068779178409,0.9516539440203562,0.04838965825714331,0.17372996817718125,200,189,198.22765552262015,-11,-1.7723444773798462
generic_plus_approval_plus_midterm__gb_0.60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.6,0.5,0.5,3,2018,393,0.5409441390526718,5.4663328004323155,4.296124603500001,7.328561946961312,0.9491094147582697,0.04834167012958275,0.1735972038057048,200,190,199.91572940083665,-10,-0.08427059916334656
generic_plus_approval_plus_midterm__gb_0.65,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.65,0.5,0.5,3,2018,393,0.9059441390526713,5.536577099149873,4.298096683499995,7.3645050364541005,0.9491094147582697,0.04840166351793172,0.17370637457290564,200,190,201.61405725478443,-10,1.6140572547844272
generic_plus_approval_plus_midterm__gb_0.70,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.7,0.5,0.5,3,2018,393,1.2709441390526717,5.628141204482188,4.516456446500001,7.418254420917786,0.9465648854961832,0.04857105080546059,0.1740589332463569,200,193,203.32246141014025,-7,3.3224614101402494
generic_plus_approval_plus_midterm__gb_0.75,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.75,0.5,0.5,3,2018,393,1.6359441390526717,5.734735090578881,4.630995893499996,7.489426738741406,0.9541984732824428,0.04885110174771826,0.17465630527233017,200,198,205.04073705201168,-2,5.0407370520116785
generic_plus_approval_plus_midterm__gb_0.80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.8,0.5,0.5,3,2018,393,2.000944139052671,5.854495294469974,4.841473303499999,7.5775310686583905,0.9541984732824428,0.049242933767277154,0.17549988487353824,200,198,206.76865191318728,-2,6.768651913187284
generic_plus_approval_plus_midterm__gb_0.85,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.85,0.5,0.5,3,2018,393,2.3659441390526714,5.9800231662435115,4.994586153499995,7.681984855360731,0.9491094147582697,0.04974750266425231,0.17659103111459315,200,200,208.50594613565784,0,8.505946135657837
generic_plus_approval_plus_midterm__gb_0.90,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.9,0.5,0.5,3,2018,393,2.7309441390526725,6.116022459129008,5.208091743499999,7.802131474122958,0.9465648854961832,0.05036559385418723,0.17793106396060449,200,201,210.25233231439591,1,10.252332314395915
generic_plus_approval_plus_midterm__gb_0.95,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.95,0.5,0.5,3,2018,393,3.0959441390526714,6.2618652574903315,5.260603400499999,7.9372583277230255,0.9465648854961832,0.05109781424473801,0.17952126035546986,200,201,212.00749573014645,1,12.007495730146445
generic_plus_approval_plus_midterm__gb_1.00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.0,0.5,0.5,3,2018,393,3.460944139052671,6.424987706515775,5.489833533500001,8.086614494491313,0.9440203562340967,0.05194458486027764,0.18136285034720392,200,202,213.77109477554487,2,13.771094775544867
generic_plus_approval_plus_midterm__gb_1.05,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.05,0.5,0.5,3,2018,393,3.825944139052672,6.605398167370738,5.7606802735,8.249427143991602,0.9414758269720102,0.0529061343190787,0.18345701328808395,200,203,215.542761576305,3,15.542761576304997
generic_plus_approval_plus_midterm__gb_1.10,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,1.1,0.5,0.5,3,2018,393,4.190944139052674,6.798122339139187,5.8329162235,8.424916167270384,0.9312977099236641,0.053982493261190506,0.1858048741374513,200,207,217.32210280655065,7,17.322102806550646
generic_only__gb_0.00,generic_only,Generic ballot only,0.0,0.0,0.0,1,2020,407,-0.02553236368056273,4.9814158532232655,3.5965680399999993,6.6210013838949155,0.9238329238329238,0.049752861371873736,0.16744857274673355,203,190,194.7494700846055,-13,-8.250529915394509
generic_only__gb_0.05,generic_only,Generic ballot only,0.05,0.0,0.0,1,2020,407,0.31446763631943847,4.98030894290877,3.7409646999999993,6.628415898103832,0.9238329238329238,0.049072037697531413,0.16647894695159215,203,190,196.16272135536892,-13,-6.837278644631084
generic_only__gb_0.10,generic_only,Generic ballot only,0.1,0.0,0.0,1,2020,407,0.6544676363194374,4.990528347690096,3.852730590000002,6.65321992052967,0.9238329238329238,0.04845806271070193,0.16569144861265844,203,190,197.58371572825877,-13,-5.416284271741233
generic_only__gb_0.15,generic_only,Generic ballot only,0.15,0.0,0.0,1,2020,407,0.9944676363194379,5.013115166107786,3.834476670000001,6.695220183356933,0.9312039312039312,0.04791264461444125,0.1650870808043839,203,193,199.0125752107512,-10,-3.9874247892487915
generic_only__gb_0.20,generic_only,Generic ballot only,0.2,0.0,0.0,1,2020,407,1.334467636319437,5.053343031808032,3.821112570000004,6.754095890371062,0.9385749385749386,0.047437483897422916,0.16466686172490833,203,196,200.44941300473312,-7,-2.550586995266883
generic_only__gb_0.25,generic_only,Generic ballot only,0.25,0.0,0.0,1,2020,407,1.674467636319438,5.111957892962825,3.96802224,6.82941061066213,0.9434889434889435,0.047034268044875004,0.1644318235092355,203,198,201.89433264553873,-5,-1.105667354461275
generic_only__gb_0.30,generic_only,Generic ballot only,0.3,0.0,0.0,1,2020,407,2.014467636319437,5.188079356874371,3.9667768400000014,6.920627665300431,0.9459459459459459,0.04670466597358199,0.1643830109306748,203,199,203.34742712492263,-4,0.34742712492263195
generic_only__gb_0.35,generic_only,Generic ballot only,0.35,0.0,0.0,1,2020,407,2.3544676363194372,5.281113313051274,4.021332519999998,7.027127811162887,0.9434889434889435,0.046450322197567055,0.164521479988808,203,200,204.80877800315457,-3,1.808778003154572
generic_only__gb_0.40,generic_only,Generic ballot only,0.4,0.0,0.0,1,2020,407,2.694467636319437,5.384751822692553,3.995645660000001,7.1482279809136005,0.9459459459459459,0.046272850735175036,0.16484829638296292,203,201,206.27845451629116,-2,3.2784545162911627
generic_only__gb_0.45,generic_only,Generic ballot only,0.45,0.0,0.0,1,2020,407,3.0344676363194374,5.503716188933339,4.1522992100000025,7.283199932709066,0.9459459459459459,0.04617382877282962,0.16536453387100752,203,201,207.7565126855004,-2,4.756512685500411
generic_only__gb_0.50,generic_only,Generic ballot only,0.5,0.0,0.0,1,2020,407,3.3744676363194377,5.638368303925967,4.235191950000001,7.431287859618315,0.9484029484029484,0.046154790105679494,0.16607127251421092,203,202,209.2429944360578,-1,6.242994436057813
generic_only__gb_0.55,generic_only,Generic ballot only,0.55,0.0,0.0,1,2020,407,3.714467636319438,5.789926546260121,4.52564658,7.591724260351386,0.9484029484029484,0.046217218380596684,0.16696959680993867,203,204,210.73792673428534,1,7.737926734285338
generic_only__gb_0.60,generic_only,Generic ballot only,0.6,0.0,0.0,1,2020,407,4.054467636319437,5.953680724328916,4.777063769999999,7.763743635508903,0.9508599508599509,0.04636254017245349,0.16806059371504928,203,205,212.24132075123754,2,9.241320751237538
generic_only__gb_0.65,generic_only,Generic ballot only,0.65,0.0,0.0,1,2020,407,4.394467636319438,6.12897747999413,5.0129567100000045,7.9465938131127745,0.9508599508599509,0.046592117930169555,0.16934535056401814,203,207,213.7531710623456,4,10.753171062345587
generic_only__gb_0.70,generic_only,Generic ballot only,0.7,0.0,0.0,1,2020,407,4.734467636319438,6.312069571119437,5.307436313,8.139544902714121,0.9508599508599509,0.04690724283456405,0.1708249528870161,203,209,215.27345489248356,6,12.273454892483556
generic_only__gb_0.75,generic_only,Generic ballot only,0.75,0.0,0.0,1,2020,407,5.074467636319437,6.510801262573984,5.534272070000007,8.341896020449825,0.9508599508599509,0.04730912761543178,0.17250048213439503,203,209,216.80213141602144,6,13.802131416021439
generic_only__gb_0.80,generic_only,Generic ballot only,0.8,0.0,0.0,1,2020,407,5.414467636319438,6.71923923033811,5.82918527,8.552980019191782,0.9508599508599509,0.047798899380340876,0.17437301331525862,203,209,218.3391411213546,6,15.3391411213546
generic_only__gb_0.85,generic_only,Generic ballot only,0.85,0.0,0.0,1,2020,407,5.754467636319437,6.933626650196587,6.038852030000001,8.772166505566974,0.9484029484029484,0.048377592512270876,0.17644361255900243,203,210,219.884405249155,7,16.88440524915501
generic_only__gb_0.90,generic_only,Generic ballot only,0.9,0.0,0.0,1,2020,407,6.094467636319439,7.160704208963173,6.246760300000005,8.998863439017635,0.9484029484029484,0.04904614169722324,0.17871333460987152,203,210,221.43782531316936,7,18.437825313169355
generic_only__gb_0.95,generic_only,Generic ballot only,0.95,0.0,0.0,1,2020,407,6.434467636319438,7.394962391960716,6.586760299999995,9.232517597426257,0.9508599508599509,0.049805375146192744,0.1811832202656788,203,213,222.9992827117928,10,19.9992827117928
generic_only__gb_1.00,generic_only,Generic ballot only,1.0,0.0,0.0,1,2020,407,6.774467636319437,7.637547303867349,6.835486315999999,9.472614168194687,0.9533169533169533,0.050656008078253205,0.18385429377284157,203,218,224.56863843789154,15,21.568638437891536
generic_only__gb_1.05,generic_only,Generic ballot only,1.05,0.0,0.0,1,2020,407,7.1144676363194375,7.892828330574966,7.068872079999991,9.718675690246071,0.9533169533169533,0.05159863653286236,0.18672756019079417,203,218,226.1457328934318,15,23.145732893431813
generic_only__gb_1.10,generic_only,Generic ballot only,1.1,0.0,0.0,1,2020,407,7.454467636319437,8.157381436820668,7.408872079999995,9.970260536459275,0.9484029484029484,0.05263373157973384,0.18980400273961262,203,220,227.73038581442216,17,24.730385814422164
generic_plus_approval__gb_0.00,generic_plus_approval,Generic ballot + approval,0.0,0.5,0.0,2,2020,407,-0.19219903033056296,4.987415422463928,3.649694502650002,6.623741230694575,0.9213759213759214,0.05011049582636838,0.16799010064482775,203,189,194.0594888575297,-14,-8.940511142470314
generic_plus_approval__gb_0.05,generic_plus_approval,Generic ballot + approval,0.05,0.5,0.0,2,2020,407,0.1478009696694382,4.979271786037393,3.6303896233499984,6.622601645167744,0.9238329238329238,0.04939752810463901,0.16693155817888608,203,190,195.4689914991642,-13,-7.53100850083581
generic_plus_approval__gb_0.10,generic_plus_approval,Generic ballot + approval,0.1,0.5,0.0,2,2020,407,0.4878009696694371,4.983895330951889,3.80701400365,6.638897288703427,0.9238329238329238,0.04875057042809658,0.16605465732063532,203,190,196.88617447488818,-13,-6.113825525111821
generic_plus_approval__gb_0.15,generic_plus_approval,Generic ballot + approval,0.15,0.5,0.0,2,2020,407,0.8278009696694376,5.000304613325845,3.794816453350002,6.672500421081211,0.9262899262899262,0.04817133293409674,0.1653603933307414,203,191,198.31116380020825,-12,-4.688836199791751
generic_plus_approval__gb_0.20,generic_plus_approval,Generic ballot + approval,0.2,0.5,0.0,2,2020,407,1.167800969669437,5.0321049666666315,3.7387286233499992,6.723151532481189,0.9361179361179361,0.0476615205364704,0.16484977713521673,203,195,199.7440770998826,-8,-3.2559229001174117
generic_plus_approval__gb_0.25,generic_plus_approval,Generic ballot + approval,0.25,0.5,0.0,2,2020,407,1.5078009696694379,5.081730953424371,3.8135128733499997,6.790469143445051,0.941031941031941,0.04722282777302464,0.16452383419254302,203,197,201.1850227564519,-6,-1.8149772435480998
generic_plus_approval__gb_0.30,generic_plus_approval,Generic ballot + approval,0.3,0.5,0.0,2,2020,407,1.847800969669437,5.147434754473513,3.9075757566500045,6.873963619881515,0.9434889434889435,0.04685693337521642,0.16438360325014206,203,198,202.63409904049433,-5,-0.3659009595056659
generic_plus_approval__gb_0.35,generic_plus_approval,Generic ballot + approval,0.35,0.5,0.0,2,2020,407,2.187800969669438,5.234200596272774,3.9250420233499987,6.973053886700561,0.9434889434889435,0.04656549456478057,0.16443013498814246,203,200,204.0913932273493,-3,1.0913932273493003
generic_plus_approval__gb_0.40,generic_plus_approval,Generic ballot + approval,0.4,0.5,0.0,2,2020,407,2.527800969669437,5.331979868997344,4.112225763349997,7.087085802091366,0.9434889434889435,0.04635014108596129,0.1646644905490547,203,200,205.55698070594363,-3,2.55698070594363
generic_plus_approval__gb_0.45,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2020,407,2.867800969669438,5.443767151609138,4.059589106649998,7.2153509842266335,0.9459459459459459,0.046212468986335596,0.16508773995274753,203,201,207.0309240862019,-2,4.030924086201907
generic_plus_approval__gb_0.50,generic_plus_approval,Generic ballot + approval,0.5,0.5,0.0,2,2020,407,3.2078009696694374,5.5709828721012755,4.125763153349993,7.357105034247877,0.9459459459459459,0.04615403416397799,0.16570096039700297,203,201,208.51327231230647,-2,5.513272312306469
generic_plus_approval__gb_0.55,generic_plus_approval,Generic ballot + approval,0.55,0.5,0.0,2,2020,407,3.5478009696694377,5.713412416243044,4.365654773350016,7.511584329842186,0.9484029484029484,0.04617634570382341,0.1665052344449066,203,204,210.00405978977054,1,7.004059789770537
generic_plus_approval__gb_0.60,generic_plus_approval,Generic ballot + approval,0.6,0.5,0.0,2,2020,407,3.8878009696694376,5.872038655064176,4.667103283350002,7.678020825948957,0.9508599508599509,0.04628085903145721,0.1675016481013919,203,205,211.50330553488413,2,8.503305534884134
generic_plus_approval__gb_0.65,generic_plus_approval,Generic ballot + approval,0.65,0.5,0.0,2,2020,407,4.227800969669437,6.041444165508012,4.892800890650001,7.85565455344627,0.9484029484029484,0.04646896891808996,0.16869128878239043,203,206,213.01101235556132,3,10.01101235556132
generic_plus_approval__gb_0.70,generic_plus_approval,Generic ballot + approval,0.7,0.5,0.0,2,2020,407,4.567800969669437,6.2216913345976925,5.14076964635,8.043743725558164,0.9533169533169533,0.04674200237604607,0.17007524318122247,203,208,214.52716607294786,5,11.527166072947864
generic_plus_approval__gb_0.75,generic_plus_approval,Generic ballot + approval,0.75,0.5,0.0,2,2020,407,4.907800969669436,6.411623519496217,5.411663073349999,8.241572530884596,0.9508599508599509,0.04710121148957487,0.1716545950380782,203,209,216.05173479332558,6,13.05173479332558
generic_plus_approval__gb_0.80,generic_plus_approval,Generic ballot + approval,0.8,0.5,0.0,2,2020,407,5.247800969669438,6.615656825494992,5.675618083349999,8.44845680827018,0.9508599508599509,0.04754776623103959,0.17343042281966695,203,209,217.58466823986117,6,14.584668239861173
generic_plus_approval__gb_0.85,generic_plus_approval,Generic ballot + approval,0.85,0.5,0.0,2,2020,407,5.587800969669436,6.827838738948061,5.884767226650002,8.663747866863506,0.9484029484029484,0.04808274731740464,0.17540379731733366,203,210,219.12589715358638,7,16.12589715358638
generic_plus_approval__gb_0.90,generic_plus_approval,Generic ballot + approval,0.9,0.5,0.0,2,2020,407,5.927800969669438,7.048075172869437,6.09009477335,8.886834743594436,0.9484029484029484,0.04870713916627146,0.1775757791731242,203,210,220.67533277266284,7,17.67533277266284
generic_plus_approval__gb_0.95,generic_plus_approval,Generic ballot + approval,0.95,0.5,0.0,2,2020,407,6.2678009696694374,7.279524847795235,6.420093633350007,9.117145190207976,0.9484029484029484,0.049421823014358345,0.17994741634441785,203,212,222.23286639847345,9,19.232866398473448
generic_plus_approval__gb_1.00,generic_plus_approval,Generic ballot + approval,1.0,0.5,0.0,2,2020,407,6.607800969669436,7.51700842976133,6.6688196493500005,9.354145662683878,0.9508599508599509,0.050227570264138044,0.18251974151879788,203,215,223.7983690564042,12,20.798369056404198
generic_plus_approval__gb_1.05,generic_plus_approval,Generic ballot + approval,1.05,0.5,0.0,2,2020,407,6.947800969669437,7.766457171784916,6.988581795650001,9.59734055549155,0.9533169533169533,0.051125036126208556,0.18529376949179208,203,218,225.3716912583409,15,22.37169125834089
generic_plus_approval__gb_1.10,generic_plus_approval,Generic ballot + approval,1.1,0.5,0.0,2,2020,407,7.287800969669437,8.026813813066243,7.242205413349993,9.846270887877202,0.9508599508599509,0.05211475362576994,0.18827049452095512,203,219,226.9526628729197,16,23.95266287291969
generic_plus_approval_plus_midterm__gb_0.00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.5,0.5,3,2020,407,-0.19219903033056296,4.987415422463928,3.649694502650002,6.623741230694575,0.9213759213759214,0.05011049582636838,0.16799010064482775,203,189,194.0594888575297,-14,-8.940511142470314
generic_plus_approval_plus_midterm__gb_0.05,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.05,0.5,0.5,3,2020,407,0.1478009696694382,4.979271786037393,3.6303896233499984,6.622601645167744,0.9238329238329238,0.04939752810463901,0.16693155817888608,203,190,195.4689914991642,-13,-7.53100850083581
generic_plus_approval_plus_midterm__gb_0.10,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.5,0.5,3,2020,407,0.4878009696694371,4.983895330951889,3.80701400365,6.638897288703427,0.9238329238329238,0.04875057042809658,0.16605465732063532,203,190,196.88617447488818,-13,-6.113825525111821
generic_plus_approval_plus_midterm__gb_0.15,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.5,0.5,3,2020,407,0.8278009696694376,5.000304613325845,3.794816453350002,6.672500421081211,0.9262899262899262,0.04817133293409674,0.1653603933307414,203,191,198.31116380020825,-12,-4.688836199791751
generic_plus_approval_plus_midterm__gb_0.20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.2,0.5,0.5,3,2020,407,1.167800969669437,5.0321049666666315,3.7387286233499992,6.723151532481189,0.9361179361179361,0.0476615205364704,0.16484977713521673,203,195,199.7440770998826,-8,-3.2559229001174117
generic_plus_approval_plus_midterm__gb_0.25,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.25,0.5,0.5,3,2020,407,1.5078009696694379,5.081730953424371,3.8135128733499997,6.790469143445051,0.941031941031941,0.04722282777302464,0.16452383419254302,203,197,201.1850227564519,-6,-1.8149772435480998
generic_plus_approval_plus_midterm__gb_0.30,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.3,0.5,0.5,3,2020,407,1.847800969669437,5.147434754473513,3.9075757566500045,6.873963619881515,0.9434889434889435,0.04685693337521642,0.16438360325014206,203,198,202.63409904049433,-5,-0.3659009595056659
generic_plus_approval_plus_midterm__gb_0.35,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.35,0.5,0.5,3,2020,407,2.187800969669438,5.234200596272774,3.9250420233499987,6.973053886700561,0.9434889434889435,0.04656549456478057,0.16443013498814246,203,200,204.0913932273493,-3,1.0913932273493003
generic_plus_approval_plus_midterm__gb_0.40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.4,0.5,0.5,3,2020,407,2.527800969669437,5.331979868997344,4.112225763349997,7.087085802091366,0.9434889434889435,0.04635014108596129,0.1646644905490547,203,200,205.55698070594363,-3,2.55698070594363
generic_plus_approval_plus_midterm__gb_0.45,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.45,0.5,0.5,3,2020,407,2.867800969669438,5.443767151609138,4.059589106649998,7.2153509842266335,0.9459459459459459,0.046212468986335596,0.16508773995274753,203,201,207.0309240862019,-2,4.030924086201907
generic_plus_approval_plus_midterm__gb_0.50,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.5,0.5,0.5,3,2020,407,3.2078009696694374,5.5709828721012755,4.125763153349993,7.357105034247877,0.9459459459459459,0.04615403416397799,0.16570096039700297,203,201,208.51327231230647,-2,5.513272312306469
generic_plus_approval_plus_midterm__gb_0.55,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.55,0.5,0.5,3,2020,407,3.5478009696694377,5.713412416243044,4.365654773350016,7.511584329842186,0.9484029484029484,0.04617634570382341,0.1665052344449066,203,204,210.00405978977054,1,7.004059789770537
generic_plus_approval_plus_midterm__gb_0.60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.6,0.5,0.5,3,2020,407,3.8878009696694376,5.872038655064176,4.667103283350002,7.678020825948957,0.9508599508599509,0.04628085903145721,0.1675016481013919,203,205,211.50330553488413,2,8.503305534884134
generic_plus_approval_plus_midterm__gb_0.65,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.65,0.5,0.5,3,2020,407,4.227800969669437,6.041444165508012,4.892800890650001,7.85565455344627,0.9484029484029484,0.04646896891808996,0.16869128878239043,203,206,213.01101235556132,3,10.01101235556132
