cycle,district_id,state,district,actual_dem_margin,model_margin_dem,fundamentals_margin_dem,district_partisan_baseline_dem,general_election_party_structure,party_control_fixed,_actual_dem_win,probability_shared,log_loss_shared,brier_shared,predicted_dem_win_shared,correct_winner_shared,probability_comparison,log_loss_comparison,brier_comparison,predicted_dem_win_comparison,correct_winner_comparison,shared_minus_comparison_log_loss,shared_minus_comparison_brier,shared_probability_extremity,comparison_probability_extremity,shared_more_extreme_by,shared_confidence_bucket,shared_calibration_bucket,shared_confident_wrong,comparison_confident_wrong,shared_catastrophic_miss,actual_margin_abs,actual_close_race
2016,CA-13,CA,13,81.56910964,77.27554545454545,77.27554545454545,74.58,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,81.56910964,False
2016,GA-5,GA,5,68.87828607,65.17968902439023,65.17968902439023,63.379999999999995,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999998,9.992007221626415e-16,4.930380657631324e-32,True,True,0.0,-4.930380657631324e-32,0.5,0.4999999999999998,2.220446049250313e-16,99%+,99–100%,False,False,False,68.87828607,False
2016,IL-7,IL,7,68.47908669,73.046,73.046,71.48,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,68.47908669,False
2016,MI-13,MI,13,61.37775071,68.96600000000001,68.96600000000001,66.98,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,61.37775071,False
2016,NJ-10,NJ,10,73.80044979,73.27600000000001,73.27600000000001,72.48,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,73.80044979,False
2016,NY-13,NY,13,76.03265959,86.566,86.566,86.08,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,76.03265959,False
2016,NY-15,NY,15,82.37301436,93.31475,93.31475,89.78,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,82.37301436,False
2016,NY-5,NY,5,68.63414595,78.60986363636364,78.60986363636364,77.58,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,68.63414595,False
2016,NY-7,NY,7,72.89390916,76.166,76.166,74.17999999999999,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,72.89390916,False
2016,OH-11,OH,11,60.50758872,64.79077272727271,64.79077272727271,62.379999999999995,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999998,9.992007221626415e-16,4.930380657631324e-32,True,True,0.0,-4.930380657631324e-32,0.5,0.4999999999999998,2.220446049250313e-16,99%+,99–100%,False,False,False,60.50758872,False
2016,PA-2,PA,2,80.35426191,79.03722340425533,79.03722340425533,77.48,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,80.35426191,False
2016,UT-3,UT,3,-46.92276686,-63.629000000000005,-63.629000000000005,-62.72,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,8.673840555693227e-16,9.992007221626415e-16,7.5235509985588585e-31,False,True,0.0,-7.5235509985588585e-31,0.5,0.4999999999999991,8.881784197001252e-16,99%+,0–1%,False,False,False,46.92276686,False
2018,CA-12,CA,12,73.64636423,82.813,82.813,75.4,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,73.64636423,False
2018,CA-14,CA,14,58.44511155,64.013,64.013,56.6,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999994,9.992007221626415e-16,3.0814879110195774e-31,True,True,0.0,-3.0814879110195774e-31,0.5,0.49999999999999944,5.551115123125783e-16,99%+,99–100%,False,False,False,58.44511155,False
2018,CA-29,CA,29,61.21971401,66.633,66.633,58.8,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,61.21971401,False
2018,CA-37,CA,37,78.15109697,81.413,81.413,74.0,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,78.15109697,False
2018,CA-43,CA,43,55.33837961,65.52210714285715,65.52210714285715,59.6,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,55.33837961,False
2018,IL-2,IL,2,62.11110686,64.213,64.213,56.8,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999996,9.992007221626415e-16,1.9721522630525295e-31,True,True,0.0,-1.9721522630525295e-31,0.5,0.49999999999999956,4.440892098500626e-16,99%+,99–100%,False,False,False,62.11110686,False
2018,IL-4,IL,4,73.1703061,74.6555,74.6555,66.80000000000001,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,73.1703061,False
2018,IL-7,IL,7,75.23015883,83.093,83.093,76.10000000000001,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,75.23015883,False
2018,MI-14,MI,14,63.56181649,66.213,66.213,58.8,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,63.56181649,False
2018,MO-1,MO,1,63.38551253,63.513000000000005,63.513000000000005,56.1,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999999999999999,9.992007221626415e-16,9.98402083170343e-31,True,True,0.0,-9.98402083170343e-31,0.5,0.499999999999999,9.992007221626409e-16,99%+,99–100%,False,False,False,63.38551253,False
2018,NJ-10,NJ,10,77.46941182,76.52300000000001,76.52300000000001,70.30000000000001,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,77.46941182,False
2018,NY-10,NY,10,60.88368301,64.813,64.813,57.4,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999998,9.992007221626415e-16,4.930380657631324e-32,True,True,0.0,-4.930380657631324e-32,0.5,0.4999999999999998,2.220446049250313e-16,99%+,99–100%,False,False,False,60.88368301,False
