forecast_cycle,cycle,race_id,district_id,state,district,chamber,election_date,election_type,actual_dem_margin,actual_winner,include_in_major_party_margin_scoring,major_party_contested,general_election_party_structure,uncontested,uncontested_dem,uncontested_gop,dem_candidate,gop_candidate,dem_vote_total,gop_vote_total,other_vote_total,total_vote,dem_vote_share,gop_vote_share,district_pres_margin_dem,presidential_result_year,boundary_cycle,boundary_compatibility,baseline_selection_method,generic_ballot_margin_dem,presidential_approval,presidential_disapproval,presidential_net_approval,president_party,national_environment_margin_dem,environment_as_of_date,environment_formula_version,incumbent_configuration,incumbent_party,dem_incumbent,gop_incumbent,double_incumbent_race,open_seat,results_available,presidential_baseline_feature_available,national_environment_feature_available,candidate_registry_feature_available,district_dna_joined_in_canonical_inputs,district_elasticity_joined_in_canonical_inputs,learned_district_features_required_oof,canonical_feature_set_complete,include_in_presidential_baseline_backtest,include_in_environment_backtest,include_in_incumbency_backtest,include_in_canonical_margin_backtest,approval_adjustment_dem,approval_coefficient,approval_contribution_dem,approval_source,candidate_registry_available,dem_candidate_name_canonical,dem_candidate_name_fec,dem_candidate_name_mit,dem_candidate_registry_source_file,dem_candidate_uid,dem_candidate_vote_share,dem_candidate_vote_total,dem_fec_candidate_id,dem_fec_candidate_status,dem_incumbent_challenger_status,dem_is_challenger,dem_is_incumbent,dem_is_open_seat_candidate,dem_match_method,dem_match_reason,dem_match_score,dem_presidential_candidate,dem_presidential_share,dem_principal_campaign_committee_id,environment_notes,environment_snapshot_label,environment_source_path,generic_ballot_coefficient,generic_ballot_contribution_dem,generic_ballot_source,gop_candidate_name_canonical,gop_candidate_name_fec,gop_candidate_name_mit,gop_candidate_registry_source_file,gop_candidate_uid,gop_candidate_vote_share,gop_candidate_vote_total,gop_fec_candidate_id,gop_fec_candidate_status,gop_incumbent_challenger_status,gop_is_challenger,gop_is_incumbent,gop_is_open_seat_candidate,gop_match_method,gop_match_reason,gop_match_score,gop_presidential_candidate,gop_presidential_share,gop_principal_campaign_committee_id,has_dem_candidate,has_gop_candidate,major_party_share_total,midterm_adjustment_dem,midterm_coefficient,midterm_contribution_dem,named_candidate_count,named_dem_count,named_gop_count,named_other_count,other_candidates,presidential_baseline_available,presidential_baseline_source_boundary_description,presidential_baseline_source_file,presidential_baseline_source_name,presidential_baseline_warehouse_version,presidential_result_available,retrieved_date,source_name,source_url,special_handling_notes,model_margin_dem,total_error_sd_used,dem_win_probability,actual_dem_win,predicted_dem_win,correct_winner,margin_error,abs_margin_error,squared_margin_error,brier_score,include_in_scoring
2022,2022,NJ-3,NJ-3,NJ,3,House,2022-11-08,General,11.82234243,D,True,True,D_vs_R,False,False,False,ANDY KIM,BOB HEALEY,150498,118415,2463,271376,55.4573728,43.63503036,14.0,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,ANDY KIM,"KIM, ANDY",ANDY KIM,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_3_D_ANDY_KIM,0.554573728,150498.0,H8NJ03206,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,56.3,C00648220,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,BOB HEALEY,"HEALEY, ROBERT JR",BOB HEALEY,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_3_R_BOB_HEALEY,0.4363503036,118415.0,H2NJ03258,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+scope_same_race,90.0,Donald Trump,42.3,C00793646,True,True,98.6,-1,0.5,-0.5,4,1,1,2,CHRISTOPHER RUSSOMANNO | GREGORY M SOBOCINSKI,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,11.863333333,6.5,0.8611803339212035,True,True,True,0.04099090299999908,0.04099090299999908,0.0016802541287553336,0.019270899690228556,True
2022,2022,NJ-4,NJ-4,NJ,4,House,2022-11-08,General,-35.54768653,R,True,True,D_vs_R,False,False,False,MATTHEW JENKINS,CHRISTOPHER H SMITH,81233,173288,4441,258962,31.36869502,66.91638155,-22.4,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,MATTHEW JENKINS,"JENKINS, MATTHEW",MATTHEW JENKINS,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_4_D_MATTHEW_JENKINS,0.3136869502,81233.0,H2NJ04215,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,38.1,C00804831,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,CHRISTOPHER H SMITH,"SMITH, CHRISTOPHER H",CHRISTOPHER H SMITH,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_4_R_CHRISTOPHER_H_SMITH,0.6691638155,173288.0,H8NJ04014,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,60.6,C00096412,True,True,98.7,-1,0.5,-0.5,6,1,1,4,JASON CULLEN | DAVID SCHMIDT | HANK SCHROEDER | PAM DANIELS,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-24.536666667,6.5,0.022425587791962392,False,False,True,11.011019863000001,11.011019863000001,121.24255842338057,0.0005029069878150126,True
2022,2022,NJ-5,NJ-5,NJ,5,House,2022-11-08,General,10.4105015,D,True,True,D_vs_R,False,False,False,JOSH GOTTHEIMER,FRANK T PALLOTTA,145559,117873,2511,265943,54.73315711,44.32265561,12.4,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,JOSH GOTTHEIMER,"GOTTHEIMER, JOSH",JOSH GOTTHEIMER,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_5_D_JOSH_GOTTHEIMER,0.5473315711,145559.0,H6NJ05171,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,55.6,C00573949,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,FRANK T PALLOTTA,"PALLOTTA, FRANK",FRANK T PALLOTTA,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_5_R_FRANK_T_PALLOTTA,0.4432265561,117873.0,H0NJ05174,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,95.0,Donald Trump,43.2,C00706275,True,True,98.8,-1,0.5,-0.5,5,1,1,3,JEREMY MARCUS | TREVOR JAMES FERRIGNO | LOUIS VELLUCCI,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,10.263333333,6.5,0.8290592131417117,True,True,True,-0.14716816700000024,0.14716816700000024,0.02165846937813996,0.029220752611730745,True
2022,2022,NJ-6,NJ-6,NJ,6,House,2022-11-08,General,16.43908955,D,True,True,D_vs_R,False,False,False,"FRANK PALLONE, JR",SUSAN M KILEY,106238,75839,2842,184919,57.45110021,41.01201066,19.2,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,"FRANK PALLONE, JR","PALLONE, FRANK JR","FRANK PALLONE, JR",historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_6_D_FRANK_PALLONE,0.5745110021,106238.0,H8NJ03073,F,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,59.0,C00226928,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,SUSAN M KILEY,"KILEY, SUSAN M",SUSAN M KILEY,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_6_R_SUSAN_M_KILEY,0.4101201066,75839.0,H2NJ06228,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,39.7,C00800557,True,True,98.7,-1,0.5,-0.5,5,1,1,3,TARA FISHER | INDER JIT SONI | ERIC ANTISELL,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,17.063333333,6.5,0.9324613832986477,True,True,True,0.6242437830000007,0.6242437830000007,0.389680300614152,0.004561464745932184,True
2022,2022,NJ-7,NJ-7,NJ,7,House,2022-11-08,General,-2.802707575,R,True,True,D_vs_R,False,False,False,TOM MALINOWSKI,"THOMAS H KEAN, JR",150701,159392,0,310093,48.59864621,51.40135379,3.9,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,TOM MALINOWSKI,"MALINOWSKI, TOM",TOM MALINOWSKI,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_7_D_TOM_MALINOWSKI,0.4859864621,150701.0,H8NJ07223,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,51.1,C00656686,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,"THOMAS H KEAN, JR","KEAN, THOMAS H. JR.","THOMAS H KEAN, JR",historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_7_R_THOMAS_H_KEAN,0.5140135379,159392.0,H0NJ07261,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,47.3,C00703058,True,True,98.4,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,1.7633333329999998,6.5,0.5674076195597421,False,True,False,4.566040908,4.566040908,20.84872957352946,0.321951406734453,True
2022,2022,NJ-8,NJ-8,NJ,8,House,2022-11-08,General,50.17704019,D,True,True,D_vs_R,False,False,False,ROBERT J MENENDEZ,MARCOS ARROYO,78382,24957,3134,106473,73.61678548,23.43974529,45.3,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,OPEN,OPEN,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,ROBERT J MENENDEZ,"MENENDEZ, ROBERT J.",ROBERT J MENENDEZ,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_8_D_ROBERT_J_MENENDEZ,0.7361678548,78382.0,H2NJ08232,C,O,False,False,True,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,72.1,C00799767,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,MARCOS ARROYO,"ARROYO, MARCOS",MARCOS ARROYO,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_8_R_MARCOS_ARROYO,0.2343974529,24957.0,H2NJ08299,N,O,False,False,True,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,26.8,,True,True,98.9,-1,0.5,-0.5,7,1,1,5,JOANNE KUNIANSKY | DAN DELANEY | DAVID W COOK | PABLO OLIVERA | JOHN V SALIERNO,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,43.163333333,6.5,0.9986953471971546,True,True,True,-7.0137068570000025,7.0137068570000025,49.19208387592885,1.7021189359724065e-06,True
2022,2022,NJ-9,NJ-9,NJ,9,House,2022-11-08,General,11.39588223,D,True,True,D_vs_R,False,False,False,"BILL PASCRELL, JR",BILLY PREMPEH,82457,65365,2162,149984,54.97719757,43.58131534,18.9,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,"BILL PASCRELL, JR","PASCRELL, WILLIAM J. HON. JR.","BILL PASCRELL, JR",historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_9_D_BILL_PASCRELL,0.5497719757,82457.0,H6NJ08118,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+scope_same_race,88.75,Joe Biden,58.9,C00313510,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,BILLY PREMPEH,"PREMPEH, WILLIAM SREBOE",BILLY PREMPEH,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NJ_9_R_BILLY_PREMPEH,0.4358131534,65365.0,H0NJ09200,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+scope_same_race,88.75,Donald Trump,40.0,C00739581,True,True,98.9,-1,0.5,-0.5,4,1,1,2,LEA SHERMAN | SEAN ARMSTRONG,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,16.763333333,6.5,0.929496085255817,True,True,True,5.367451102999999,5.367451102999999,28.8095313430959,0.004970801994255032,True
2022,2022,NM-1,NM-1,NM,1,House,2022-11-08,General,11.51205504,D,True,True,D_vs_R,False,False,False,MELANIE A STANSBURY,MICHELLE GARCIA HOLMES,156462,124151,58,280671,55.74569514,44.2336401,14.4,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,OPEN,OPEN,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,MELANIE A STANSBURY,"STANSBURY, MELANIE",MELANIE A STANSBURY,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NM_1_D_MELANIE_A_STANSBURY,0.5574569514,156462.0,H2NM01144,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,95.0,Joe Biden,55.9,C00765099,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,MICHELLE GARCIA HOLMES,"GARCIA HOLMES, MICHELLE",MICHELLE GARCIA HOLMES,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NM_1_R_MICHELLE_GARCIA_HOLMES,0.442336401,124151.0,H0NM01189,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,41.5,C00724245,True,True,97.4,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,12.263333333,6.5,0.8683749986348572,True,True,True,0.7512782930000004,0.7512782930000004,0.5644190735329944,0.017325140984373835,True
2022,2022,NM-2,NM-2,NM,2,House,2022-11-08,General,0.7006690092,D,True,True,D_vs_R,False,False,False,GABRIEL VASQUEZ,YVETTE HERRELL,96986,95636,0,192673,50.33709965,49.63643064,5.9,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,GABRIEL VASQUEZ,"VASQUEZ, GABRIEL",GABRIEL VASQUEZ,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NM_2_D_GABRIEL_VASQUEZ,0.5033709965,96986.0,H2NM02191,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,51.9,C00789404,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,YVETTE HERRELL,"HERRELL, STELLA YVETTE",YVETTE HERRELL,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NM_2_R_YVETTE_HERRELL,0.4963643064,95636.0,H8NM02156,C,I,False,True,False,high_confidence_automatic,last_exact+alternate_given_name_match+token_overlap+scope_same_race,92.0,Donald Trump,46.1,C00655571,True,True,98.0,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,3.7633333330000003,6.5,0.6408313722066888,True,True,True,3.0626643238000004,3.0626643238000004,9.379912760277314,0.12900210319093008,True
2022,2022,NM-3,NM-3,NM,3,House,2022-11-08,General,16.31496391,D,True,True,D_vs_R,False,False,False,TERESA LEGER FERNANDEZ,ALEXIS MARTINEZ JOHNSON,134217,96565,0,230782,58.15748195,41.84251805,10.8,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,TERESA LEGER FERNANDEZ,"LEGER FERNANDEZ, TERESA",TERESA LEGER FERNANDEZ,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NM_3_D_TERESA_LEGER_FERNANDEZ,0.5815748195,134217.0,H0NM03102,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,54.4,C00704049,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,ALEXIS MARTINEZ JOHNSON,"MARTINEZ JOHNSON, ALEXIS",ALEXIS MARTINEZ JOHNSON,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NM_3_R_ALEXIS_MARTINEZ_JOHNSON,0.4184251805,96565.0,H2NM03173,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,43.6,C00801753,True,True,98.0,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,8.663333333,6.5,0.7913067979580392,True,True,True,-7.651630576999999,7.651630576999999,58.54745048688134,0.04355285257852669,True
2022,2022,NV-1,NV-1,NV,1,House,2022-11-08,General,5.609563671,D,True,True,D_vs_R,False,False,False,DINA TITUS,MARK ROBERTSON,115700,103115,5534,224349,51.57143558,45.9618719,8.5,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,DINA TITUS,"TITUS, DINA",DINA TITUS,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NV_1_D_DINA_TITUS,0.5157143558,115700.0,H8NV03036,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,53.2,C00499467,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,MARK ROBERTSON,"ROBERTSON, MARK",MARK ROBERTSON,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NV_1_R_MARK_ROBERTSON,0.459618719,103115.0,H2NV03153,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,44.7,C00765891,True,True,97.9,-1,0.5,-0.5,3,1,1,1,KEN CAVANAUGH,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,6.363333333,6.5,0.7269046593359356,True,True,True,0.7537696619999998,0.7537696619999998,0.568168703351594,0.07458106509242138,True
2022,2022,NV-2,NV-2,NV,2,House,2022-11-08,General,-21.93122017,R,True,True,D_vs_R,False,False,False,ELIZABETH MERCEDES KRAUSE,MARK E AMODEI,117371,185467,7660,310498,37.80088761,59.73210778,-11.0,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,ELIZABETH MERCEDES KRAUSE,"KRAUSE, E M",ELIZABETH MERCEDES KRAUSE,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NV_2_D_ELIZABETH_MERCEDES_KRAUSE,0.3780088761,117371.0,H2NV02551,C,C,True,False,False,probable_automatic,last_exact+first_initial+scope_same_race,70.0,Joe Biden,43.1,C00811927,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,MARK E AMODEI,"AMODEI, MARK EUGENE",MARK E AMODEI,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_NV_2_R_MARK_E_AMODEI,0.5973210778,185467.0,H2NV02395,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,92.5,Donald Trump,54.1,C00496760,True,True,97.2,-1,0.5,-0.5,4,1,1,2,RUSSELL BEST | DARRYL BABER,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-13.136666667,6.5,0.11701297904086677,False,False,True,8.794553503,8.794553503,77.34417131712956,0.013692037264018327,True
