target_cycle,race_id,state,district,target_actual_dem_margin,target_actual_winner,target_general_election_party_structure,target_include_in_major_party_margin_scoring,history_start_cycle,history_end_cycle,minimum_prior_scorable_elections,use_for_behavior_training,use_for_retention_selection,target_boundary_regime_id,target_boundary_regime_status,target_boundary_regime_notes,target_history_continuity,history_selection_method,candidate_prior_rows,selected_prior_rows,behavior_feature_eligible,behavior_panel_version,prior_scorable_elections,prior_first_cycle,prior_last_cycle,prior_mean_dem_margin,prior_median_dem_margin,prior_mean_absolute_margin,prior_margin_std,prior_margin_mad,prior_margin_range,prior_democratic_wins,prior_republican_wins,prior_democratic_win_rate,prior_competitive_within_5_rate,prior_competitive_within_10_rate,prior_competitive_within_15_rate,prior_reliability,prior_reliability_score,prior_party_switch_count,prior_longest_democratic_streak,prior_longest_republican_streak,prior_current_party_streak_party,prior_current_party_streak_length,prior_consecutive_swing_count,prior_mean_swing_dem,prior_mean_absolute_swing,prior_swing_std,prior_largest_absolute_swing,prior_first_to_last_margin_change_dem,prior_trend_intercept_dem,prior_trend_slope_points_per_election,prior_trend_residual_rmse
2014,SD-AL,SD,AL,-33.059253978191876,R,D_vs_R,True,2012,2012,1,False,False,SD_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-14.899468498653954,-14.899468498653954,14.899468498653954,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TN-1,TN,1,-82.83716928371693,R,R_vs_Other,False,2012,2012,1,False,False,TN_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-56.15549584432057,-56.15549584432057,56.15549584432057,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TN-2,TN,2,-49.93733171015466,R,D_vs_R,True,2012,2012,1,False,False,TN_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-53.82582559875995,-53.82582559875995,53.82582559875995,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TN-3,TN,3,-27.778240453051627,R,D_vs_R,True,2012,2012,1,False,False,TN_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-25.976513084399535,-25.976513084399535,25.976513084399535,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TN-4,TN,4,-23.008155799144536,R,D_vs_R,True,2012,2012,1,False,False,TN_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-11.512207814736112,-11.512207814736112,11.512207814736112,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TN-5,TN,5,26.621120589074128,D,D_vs_R,True,2012,2012,1,False,False,TN_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,32.45253615614132,32.45253615614132,32.45253615614132,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TN-6,TN,6,-48.11871903860035,R,D_vs_R,True,2012,2012,1,False,False,TN_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,0,0,False,1.0,0,,,,,,,,,0,0,,,,,no_history,0.0,0,0,0,,0,0,,,,,,,,
2014,TN-7,TN,7,-43.224176255644146,R,D_vs_R,True,2012,2012,1,False,False,TN_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-47.04554110669786,-47.04554110669786,47.04554110669786,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TN-8,TN,8,-46.24815319099626,R,D_vs_R,True,2012,2012,1,False,False,TN_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-39.87982334962888,-39.87982334962888,39.87982334962888,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TN-9,TN,9,51.654225654225655,D,D_vs_R,True,2012,2012,1,False,False,TN_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,51.26958766788718,51.26958766788718,51.26958766788718,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-1,TX,1,-54.93268712977921,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-44.50087720000961,-44.50087720000961,44.50087720000961,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-2,TX,2,-38.30935971098343,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-32.13276606800689,-32.13276606800689,32.13276606800689,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-3,TX,3,-82.01041365345675,R,R_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,0,0,False,1.0,0,,,,,,,,,0,0,,,,,no_history,0.0,0,0,0,,0,0,,,,,,,,
2014,TX-4,TX,4,-100.0,R,R_unopposed,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-48.918883292123205,-48.918883292123205,48.918883292123205,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-5,TX,5,-85.35995856592046,R,R_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-31.17370215626951,-31.17370215626951,31.17370215626951,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-6,TX,6,-24.707277013960635,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-18.791210549900775,-18.791210549900775,18.791210549900775,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-7,TX,7,-28.7168601931308,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-24.374353274824667,-24.374353274824667,24.374353274824667,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-8,TX,8,-89.32456271917607,R,R_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-56.957124420438795,-56.957124420438795,56.957124420438795,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-9,TX,9,90.82125042149691,D,D_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,58.79955983134131,58.79955983134131,58.79955983134131,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-10,TX,10,-28.042049189618044,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-24.268329173279195,-24.268329173279195,24.268329173279195,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-11,TX,11,-90.26962383126768,R,R_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-60.06999287683112,-60.06999287683112,60.06999287683112,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-12,TX,12,-45.000315000315,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-44.2324150626534,-44.2324150626534,44.2324150626534,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-13,TX,13,-71.52475066754913,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,0,0,False,1.0,0,,,,,,,,,0,0,,,,,no_history,0.0,0,0,0,,0,0,,,,,,,,
2014,TX-14,TX,14,-25.786901673324273,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-8.85254170412343,-8.85254170412343,8.85254170412343,0.0,0.0,0.0,0,1,0.0,0.0,1.0,1.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-15,TX,15,10.746917413288388,D,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,24.02820108958755,24.02820108958755,24.02820108958755,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-16,TX,16,38.32022433486082,D,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,32.48927453953098,32.48927453953098,32.48927453953098,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-17,TX,17,-32.18153765099913,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,0,0,False,1.0,0,,,,,,,,,0,0,,,,,no_history,0.0,0,0,0,,0,0,,,,,,,,
2014,TX-18,TX,18,47.021979058579376,D,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,52.432643178133915,52.432643178133915,52.432643178133915,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-19,TX,19,-58.81114211850913,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,0,0,False,1.0,0,,,,,,,,,0,0,,,,,no_history,0.0,0,0,0,,0,0,,,,,,,,
2014,TX-20,TX,20,75.66049747624028,D,D_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,30.43125627762828,30.43125627762828,30.43125627762828,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-21,TX,21,-71.77929691633685,R,R_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-25.153060398556004,-25.153060398556004,25.153060398556004,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-22,TX,22,-34.97948088621459,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-32.06914005364452,-32.06914005364452,32.06914005364452,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-23,TX,23,-2.0982595361650884,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,4.75050606497406,4.75050606497406,4.75050606497406,0.0,0.0,0.0,1,0,1.0,1.0,1.0,1.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-24,TX,24,-32.73618235200211,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-25.028235361761723,-25.028235361761723,25.028235361761723,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-25,TX,25,-23.98036911902767,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-20.99707500416774,-20.99707500416774,20.99707500416774,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-26,TX,26,-82.66346221813812,R,R_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-39.58094177943206,-39.58094177943206,39.58094177943206,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-27,TX,27,-29.905301151495262,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-17.53530432492676,-17.53530432492676,17.53530432492676,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-28,TX,28,82.10045182305349,D,D_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,38.121887168341935,38.121887168341935,38.121887168341935,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-29,TX,29,89.54987755455865,D,D_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,0,0,False,1.0,0,,,,,,,,,0,0,,,,,no_history,0.0,0,0,0,,0,0,,,,,,,,
2014,TX-30,TX,30,87.94627243768491,D,D_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,59.82885896762421,59.82885896762421,59.82885896762421,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-31,TX,31,-32.0860251139637,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-26.296129214501637,-26.296129214501637,26.296129214501637,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-32,TX,32,-26.37479499794998,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-18.82282344338648,-18.82282344338648,18.82282344338648,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,TX-33,TX,33,86.51367805186591,D,D_vs_Other,False,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,46.740788072417466,46.740788072417466,46.740788072417466,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-34,TX,34,20.897129336354645,D,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,25.66550166461755,25.66550166461755,25.66550166461755,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-35,TX,35,29.185762535723565,D,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,31.924155007597815,31.924155007597815,31.924155007597815,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,TX-36,TX,36,-53.884430896131256,R,D_vs_R,True,2012,2012,1,False,False,TX_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-44.16076499367067,-44.16076499367067,44.16076499367067,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,UT-1,UT,1,-36.76653798237384,R,D_vs_R,True,2012,2012,1,False,False,UT_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-46.78733179107882,-46.78733179107882,46.78733179107882,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,UT-2,UT,2,-28.271814376008976,R,D_vs_R,True,2012,2012,1,False,False,UT_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-28.705868152648417,-28.705868152648417,28.705868152648417,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,UT-3,UT,3,-49.72155982606256,R,D_vs_R,True,2012,2012,1,False,False,UT_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-53.21155705902977,-53.21155705902977,53.21155705902977,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,UT-4,UT,4,-5.10369101978691,R,D_vs_R,True,2012,2012,1,False,False,UT_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,0.3131153756772954,0.3131153756772954,0.3131153756772954,0.0,0.0,0.0,1,0,1.0,1.0,1.0,1.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,VA-1,VA,1,-28.528630242199014,R,D_vs_R,True,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-15.080744157889722,-15.080744157889722,15.080744157889722,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,VA-2,VA,2,-17.554605339188722,R,D_vs_R,True,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-7.658898784691904,-7.658898784691904,7.658898784691904,0.0,0.0,0.0,0,1,0.0,0.0,1.0,1.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,VA-3,VA,3,94.4335897749013,D,D_unopposed,False,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,62.79253517947174,62.79253517947174,62.79253517947174,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,VA-4,VA,4,-22.63479500393744,R,D_vs_R,True,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-14.0272992692389,-14.0272992692389,14.0272992692389,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,VA-5,VA,5,-25.008172924443144,R,D_vs_R,True,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-12.580757287187131,-12.580757287187131,12.580757287187131,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,VA-6,VA,6,-74.50864736127495,R,R_vs_Other,False,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-30.667226522339167,-30.667226522339167,30.667226522339167,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,VA-7,VA,7,-23.879910088719587,R,D_vs_R,True,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-17.012167820082794,-17.012167820082794,17.012167820082794,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,VA-8,VA,8,31.65908329886348,D,D_vs_R,True,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,34.020906240834655,34.020906240834655,34.020906240834655,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,VA-9,VA,9,-72.14630101649111,R,R_vs_Other,False,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-22.70186767796644,-22.70186767796644,22.70186767796644,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,VA-10,VA,10,-16.13072540487192,R,D_vs_R,True,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-19.652116012269268,-19.652116012269268,19.652116012269268,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
2014,VA-11,VA,11,16.497963313010835,D,D_vs_R,True,2012,2012,1,False,False,VA_2012_2014,stable_within_regime,Original post-2010 congressional map,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,25.49459281309162,25.49459281309162,25.49459281309162,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,VT-AL,VT,AL,33.37632634305289,D,D_vs_R,True,2012,2012,1,False,False,VT_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,48.65192062939113,48.65192062939113,48.65192062939113,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,WA-1,WA,1,10.07318943696,D,D_vs_R,True,2012,2012,1,False,False,WA_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,7.872350797655174,7.872350797655174,7.872350797655174,0.0,0.0,0.0,1,0,1.0,0.0,1.0,1.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,WA-2,WA,2,21.14868784427664,D,D_vs_R,True,2012,2012,1,False,False,WA_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,22.283495042856057,22.283495042856057,22.283495042856057,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,single_cycle,0.25,0,1,0,D,1,0,,,,,,,,
2014,WA-3,WA,3,-23.0644827280168,R,D_vs_R,True,2012,2012,1,False,False,WA_2012_2020_default,assumed_stable_2012_2020,No configured mid-decade statewide boundary break.,same_regime,same_boundary_regime_only,1,1,False,1.0,1,2012.0,2012.0,-20.75921111731159,-20.75921111731159,20.75921111731159,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,single_cycle,0.25,0,0,1,R,1,0,,,,,,,,
