cycle,district_id,selected_baseline_margin_dem,composite_environment_margin_dem,district_elasticity,district_environment_adjustment_dem,actual_residual_from_baseline,environment_residual_error_dem,forecast_margin_dem,actual_dem_margin,baseline_dem_win,forecast_dem_win,actual_dem_win,environment_changed_winner,environment_change_correct,environment_change_incorrect,absolute_environment_overshoot
2018,FL-12,-20.700000000000003,6.57,1.0,6.57,2.2716085700000015,4.298391429999999,-14.130000000000004,-18.42839143,0,0,0,False,False,False,4.298391429999999
2018,NC-11,-31.3,6.57,1.0,6.57,10.84407881,-4.274078809999999,-24.73,-20.45592119,0,0,0,False,False,False,4.274078809999999
2018,NE-2,-4.300000000000001,6.57,1.0,6.57,2.3099402380000007,4.260059761999999,2.2699999999999996,-1.990059762,0,1,0,True,False,True,4.260059761999999
2018,TX-8,-50.9,6.57,1.0,6.57,2.3262181099999992,4.243781890000001,-44.33,-48.57378189,0,0,0,False,False,False,4.243781890000001
2018,LA-3,-40.2,6.57,1.0,6.57,2.3265903100000003,4.24340969,-33.63,-37.87340969,0,0,0,False,False,False,4.24340969
2018,KS-1,-47.1,6.57,1.0,6.57,10.809045580000003,-4.239045580000003,-40.53,-36.29095442,0,0,0,False,False,False,4.239045580000003
2018,CA-15,43.6,6.57,1.0,6.57,2.33508767,4.23491233,50.17,45.93508767,1,1,1,False,False,False,4.23491233
2018,MI-1,-23.4,6.57,1.0,6.57,10.766803309999998,-4.196803309999998,-16.830000000000002,-12.63319669,0,0,0,False,False,False,4.196803309999998
2018,IL-12,-16.900000000000002,6.57,1.0,6.57,10.721283689000003,-4.151283689000003,-10.330000000000002,-6.178716311,0,0,0,False,False,False,4.151283689000003
2018,CA-29,58.8,6.57,1.0,6.57,2.41971401,4.15028599,65.37,61.21971401,1,1,1,False,False,False,4.15028599
2018,AK-AL,-17.3,6.57,1.0,6.57,10.715223663,-4.1452236629999994,-10.73,-6.584776337,0,0,0,False,False,False,4.1452236629999994
2018,IA-1,-5.6,6.57,1.0,6.57,10.656201626,-4.086201625999999,0.9700000000000006,5.056201626,0,1,1,True,True,False,4.086201625999999
2018,GA-3,-33.6,6.57,1.0,6.57,2.5473935700000006,4.02260643,-27.03,-31.05260643,0,0,0,False,False,False,4.02260643
2018,KS-3,-0.9000000000000001,6.57,1.0,6.57,10.562552113,-3.9925521130000003,5.67,9.662552113,0,1,1,True,True,False,3.9925521130000003
2018,PA-6,7.200000000000001,6.57,1.0,6.57,10.551832169999999,-3.981832169999999,13.77,17.75183217,1,1,1,False,False,False,3.981832169999999
2018,VA-7,-8.6,6.57,1.0,6.57,10.539377306999999,-3.9693773069999985,-2.0299999999999994,1.939377307,0,0,1,False,False,False,3.9693773069999985
2018,NE-1,-23.4,6.57,1.0,6.57,2.681543229999999,3.8884567700000012,-16.830000000000002,-20.71845677,0,0,0,False,False,False,3.8884567700000012
2018,FL-18,-11.3,6.57,1.0,6.57,2.697626468000001,3.8723735319999992,-4.729999999999999,-8.602373532,0,0,0,False,False,False,3.8723735319999992
2018,NC-4,37.9,6.57,1.0,6.57,10.43437316,-3.8643731599999995,44.47,48.33437316,1,1,1,False,False,False,3.8643731599999995
2018,KS-4,-29.3,6.57,1.0,6.57,10.42718537,-3.85718537,-22.73,-18.87281463,0,0,0,False,False,False,3.85718537
2018,CA-2,43.6,6.57,1.0,6.57,10.415909669999998,-3.8459096699999975,50.17,54.01590967,1,1,1,False,False,False,3.8459096699999975
2018,FL-22,13.7,6.57,1.0,6.57,10.3473927,-3.7773927,20.270000000000003,24.0473927,1,1,1,False,False,False,3.7773927
2018,KY-4,-38.0,6.57,1.0,6.57,10.34274976,-3.77274976,-31.43,-27.65725024,0,0,0,False,False,False,3.77274976
2018,MD-4,55.4,6.57,1.0,6.57,2.7998860699999994,3.770113930000001,61.97,58.19988607,1,1,1,False,False,False,3.770113930000001
2018,MA-5,41.5,6.57,1.0,6.57,10.338920219999999,-3.7689202199999983,48.07,51.83892022,1,1,1,False,False,False,3.7689202199999983
2018,FL-2,-37.7,6.57,1.0,6.57,2.8173334100000034,3.752666589999997,-31.130000000000003,-34.88266659,0,0,0,False,False,False,3.752666589999997
2018,TX-16,38.6,6.57,1.0,6.57,2.8351265999999953,3.734873400000005,45.17,41.4351266,1,1,1,False,False,False,3.734873400000005
2018,FL-3,-18.1,6.57,1.0,6.57,2.8515138900000014,3.718486109999999,-11.53,-15.24848611,0,0,0,False,False,False,3.718486109999999
2018,FL-5,23.299999999999997,6.57,1.0,6.57,10.26243942,-3.6924394199999995,29.869999999999997,33.56243942,1,1,1,False,False,False,3.6924394199999995
2018,CT-4,20.9,6.57,1.0,6.57,2.8804325000000013,3.689567499999999,27.47,23.7804325,1,1,1,False,False,False,3.689567499999999
2018,MA-9,8.6,6.57,1.0,6.57,10.19553481,-3.6255348099999996,15.17,18.79553481,1,1,1,False,False,False,3.6255348099999996
2018,FL-7,5.199999999999999,6.57,1.0,6.57,10.18383985,-3.6138398499999997,11.77,15.38383985,1,1,1,False,False,False,3.6138398499999997
2018,RI-1,23.5,6.57,1.0,6.57,10.123041880000002,-3.553041880000002,30.07,33.62304188,1,1,1,False,False,False,3.553041880000002
2018,TX-4,-55.7,6.57,1.0,6.57,3.034149130000003,3.5358508699999973,-49.13,-52.66585087,0,0,0,False,False,False,3.5358508699999973
2018,TN-1,-59.1,6.57,1.0,6.57,3.05582347,3.5141765300000003,-52.53,-56.04417653,0,0,0,False,False,False,3.5141765300000003
2018,TX-1,-49.0,6.57,1.0,6.57,3.06411138,3.5058886200000003,-42.43,-45.93588862,0,0,0,False,False,False,3.5058886200000003
2018,GA-13,42.3,6.57,1.0,6.57,10.052138150000005,-3.4821381500000044,48.87,52.35213815,1,1,1,False,False,False,3.4821381500000044
2018,OH-11,61.4,6.57,1.0,6.57,3.0905449599999955,3.479455040000005,67.97,64.49054496,1,1,1,False,False,False,3.479455040000005
2018,OH-14,-13.6,6.57,1.0,6.57,3.104096199999999,3.4659038000000013,-7.029999999999999,-10.4959038,0,0,0,False,False,False,3.4659038000000013
2018,MN-5,53.1,6.57,1.0,6.57,3.186150319999996,3.3838496800000044,59.67,56.28615032,1,1,1,False,False,False,3.3838496800000044
2018,PA-11,-27.9,6.57,1.0,6.57,9.947956649999998,-3.377956649999998,-21.33,-17.95204335,0,0,0,False,False,False,3.377956649999998
2018,SC-3,-40.1,6.57,1.0,6.57,3.27836997,3.2916300300000003,-33.53,-36.82163003,0,0,0,False,False,False,3.2916300300000003
2018,PA-4,17.2,6.57,1.0,6.57,9.844875090000002,-3.274875090000002,23.77,27.04487509,1,1,1,False,False,False,3.274875090000002
2018,TN-6,-51.0,6.57,1.0,6.57,9.816434829999999,-3.2464348299999983,-44.43,-41.18356517,0,0,0,False,False,False,3.2464348299999983
2018,PA-15,-45.4,6.57,1.0,6.57,9.71527433,-3.1452743299999995,-38.83,-35.68472567,0,0,0,False,False,False,3.1452743299999995
2018,GA-2,9.6,6.57,1.0,6.57,9.698689620000001,-3.128689620000001,16.17,19.29868962,1,1,1,False,False,False,3.128689620000001
2018,OH-8,-36.6,6.57,1.0,6.57,3.4479280700000032,3.122071929999997,-30.03,-33.15207193,0,0,0,False,False,False,3.122071929999997
2018,NY-10,57.4,6.57,1.0,6.57,3.48368301,3.0863169900000003,63.97,60.88368301,1,1,1,False,False,False,3.0863169900000003
2018,NY-2,-11.2,6.57,1.0,6.57,9.640408428999999,-3.0704084289999987,-4.629999999999999,-1.559591571,0,0,0,False,False,False,3.0704084289999987
2018,GA-11,-27.1,6.57,1.0,6.57,3.51720873,3.05279127,-20.53,-23.58279127,0,0,0,False,False,False,3.05279127
2018,NJ-3,-8.3,6.57,1.0,6.57,9.594663951000001,-3.024663951000001,-1.7300000000000004,1.294663951,0,0,1,False,False,False,3.024663951000001
2018,NE-3,-57.0,6.57,1.0,6.57,3.5570265899999995,3.0129734100000007,-50.43,-53.44297341,0,0,0,False,False,False,3.0129734100000007
2018,CA-10,0.8999999999999999,6.57,1.0,6.57,3.602027941,2.9679720590000005,7.470000000000001,4.502027941,1,1,1,False,False,False,2.9679720590000005
2018,TX-21,-12.1,6.57,1.0,6.57,9.488982996,-2.9189829960000004,-5.529999999999999,-2.611017004,0,0,0,False,False,False,2.9189829960000004
2018,FL-16,-12.8,6.57,1.0,6.57,3.677092163000001,2.892907836999999,-6.229999999999999,-9.122907837,0,0,0,False,False,False,2.892907836999999
2018,OK-4,-39.5,6.57,1.0,6.57,9.437626250000001,-2.8676262500000007,-32.93,-30.06237375,0,0,0,False,False,False,2.8676262500000007
2018,NY-15,86.80000000000001,6.57,1.0,6.57,3.712597209999984,2.857402790000016,93.37,90.51259721,1,1,1,False,False,False,2.857402790000016
2018,NC-6,-16.8,6.57,1.0,6.57,3.7679279800000014,2.802072019999999,-10.23,-13.03207202,0,0,0,False,False,False,2.802072019999999
2018,TX-36,-48.9,6.57,1.0,6.57,3.782949770000002,2.7870502299999984,-42.33,-45.11705023,0,0,0,False,False,False,2.7870502299999984
2018,IL-9,43.1,6.57,1.0,6.57,3.8724574700000005,2.6975425299999998,49.67,46.97245747,1,1,1,False,False,False,2.6975425299999998
2018,WI-4,50.1,6.57,1.0,6.57,3.874008279999998,2.695991720000002,56.67,53.97400828,1,1,1,False,False,False,2.695991720000002
2018,IL-10,27.299999999999997,6.57,1.0,6.57,3.880236650000004,2.6897633499999962,33.87,31.18023665,1,1,1,False,False,False,2.6897633499999962
2018,WA-8,0.8999999999999999,6.57,1.0,6.57,3.93011081,2.6398891900000003,7.470000000000001,4.83011081,1,1,1,False,False,False,2.6398891900000003
2018,CO-4,-25.200000000000003,6.57,1.0,6.57,3.961411540000004,2.6085884599999964,-18.630000000000003,-21.23858846,0,0,0,False,False,False,2.6085884599999964
2018,OH-12,-13.4,6.57,1.0,6.57,9.177513047000001,-2.607513047000001,-6.83,-4.222486953,0,0,0,False,False,False,2.607513047000001
2018,VA-1,-14.5,6.57,1.0,6.57,4.02547568,2.5445243200000007,-7.93,-10.47452432,0,0,0,False,False,False,2.5445243200000007
2018,UT-4,-8.8,6.57,1.0,6.57,9.0577329159,-2.4877329159000006,-2.2300000000000004,0.2577329159,0,0,1,False,False,False,2.4877329159000006
2018,CA-26,19.799999999999997,6.57,1.0,6.57,4.084021200000002,2.485978799999998,26.369999999999997,23.8840212,1,1,1,False,False,False,2.485978799999998
2018,CA-28,47.7,6.57,1.0,6.57,9.044004399999999,-2.4740043999999983,54.27,56.7440044,1,1,1,False,False,False,2.4740043999999983
2018,FL-11,-34.4,6.57,1.0,6.57,4.103351779999997,2.4666482200000033,-27.83,-30.29664822,0,0,0,False,False,False,2.4666482200000033
2018,TX-17,-19.6,6.57,1.0,6.57,4.107754340000001,2.462245659999999,-13.03,-15.49224566,0,0,0,False,False,False,2.462245659999999
2018,TX-2,-11.4,6.57,1.0,6.57,4.112003402,2.4579965980000003,-4.83,-7.287996598,0,0,0,False,False,False,2.4579965980000003
2018,IN-7,20.7,6.57,1.0,6.57,9.025730250000002,-2.455730250000002,27.27,29.72573025,1,1,1,False,False,False,2.455730250000002
2018,MN-3,7.300000000000001,6.57,1.0,6.57,4.1205561799999995,2.449443820000001,13.87,11.42055618,1,1,1,False,False,False,2.449443820000001
2018,CA-25,4.6,6.57,1.0,6.57,4.132277102,2.4377228980000005,11.17,8.732277102,1,1,1,False,False,False,2.4377228980000005
2018,CA-37,74.0,6.57,1.0,6.57,4.1510969699999976,2.4189030300000027,80.57,78.15109697,1,1,1,False,False,False,2.4189030300000027
2018,WA-3,-9.5,6.57,1.0,6.57,4.158004205,2.411995795,-2.9299999999999997,-5.341995795,0,0,0,False,False,False,2.411995795
2018,MI-10,-34.300000000000004,6.57,1.0,6.57,8.976305990000004,-2.4063059900000034,-27.730000000000004,-25.32369401,0,0,0,False,False,False,2.4063059900000034
2018,PA-5,26.1,6.57,1.0,6.57,4.27733744,2.29266256,32.67,30.37733744,1,1,1,False,False,False,2.29266256
2018,MO-3,-41.1,6.57,1.0,6.57,8.85988269,-2.289882689999999,-34.53,-32.24011731,0,0,0,False,False,False,2.289882689999999
2018,OH-1,-8.7,6.57,1.0,6.57,4.282492163999999,2.2875078360000014,-2.129999999999999,-4.417507836,0,0,0,False,False,False,2.2875078360000014
2018,IL-5,44.5,6.57,1.0,6.57,8.829082040000003,-2.2590820400000027,51.07,53.32908204,1,1,1,False,False,False,2.2590820400000027
2018,MN-2,-3.3,6.57,1.0,6.57,8.807622023,-2.237622023,3.2700000000000005,5.507622023,0,1,1,True,True,False,2.237622023
2018,WA-1,14.2,6.57,1.0,6.57,4.33532606,2.2346739400000004,20.770000000000003,18.53532606,1,1,1,False,False,False,2.2346739400000004
2018,MD-1,-30.700000000000003,6.57,1.0,6.57,8.803889830000003,-2.2338898300000025,-24.130000000000003,-21.89611017,0,0,0,False,False,False,2.2338898300000025
2018,AZ-5,-23.200000000000003,6.57,1.0,6.57,4.350819000000001,2.219180999999999,-16.630000000000003,-18.849181,0,0,0,False,False,False,2.219180999999999
2018,CA-41,25.799999999999997,6.57,1.0,6.57,4.399461050000003,2.1705389499999974,32.37,30.19946105,1,1,1,False,False,False,2.1705389499999974
2018,NJ-1,22.4,6.57,1.0,6.57,8.73340774,-2.1634077400000002,28.97,31.13340774,1,1,1,False,False,False,2.1634077400000002
2018,NY-14,55.8,6.57,1.0,6.57,8.727917059999996,-2.1579170599999955,62.37,64.52791706,1,1,1,False,False,False,2.1579170599999955
2018,CO-6,6.800000000000001,6.57,1.0,6.57,4.431860029999999,2.138139970000001,13.37,11.23186003,1,1,1,False,False,False,2.138139970000001
2018,VA-10,7.9,6.57,1.0,6.57,4.47510026,2.0948997400000007,14.47,12.37510026,1,1,1,False,False,False,2.0948997400000007
2018,NJ-4,-16.900000000000002,6.57,1.0,6.57,4.567998420000002,2.002001579999998,-10.330000000000002,-12.33200158,0,0,0,False,False,False,2.002001579999998
2018,CT-1,21.0,6.57,1.0,6.57,4.582184290000001,1.9878157099999996,27.57,25.58218429,1,1,1,False,False,False,1.9878157099999996
2018,CA-4,-16.8,6.57,1.0,6.57,8.537070459,-1.9670704590000003,-10.23,-8.262929541,0,0,0,False,False,False,1.9670704590000003
2018,TN-2,-37.5,6.57,1.0,6.57,4.620632960000002,1.9493670399999985,-30.93,-32.87936704,0,0,0,False,False,False,1.9493670399999985
2018,GA-6,-3.6,6.57,1.0,6.57,4.629549068,1.940450932,2.97,1.029549068,0,1,1,True,True,False,1.940450932
2018,AZ-4,-42.3,6.57,1.0,6.57,4.643747179999998,1.926252820000002,-35.730000000000004,-37.65625282,0,0,0,False,False,False,1.926252820000002
2018,MO-2,-12.4,6.57,1.0,6.57,8.446970479,-1.8769704790000006,-5.83,-3.953029521,0,0,0,False,False,False,1.8769704790000006
2018,NM-1,14.4,6.57,1.0,6.57,8.408052589999999,-1.8380525899999984,20.97,22.80805259,1,1,1,False,False,False,1.8380525899999984
2018,ID-1,-40.4,6.57,1.0,6.57,8.407960159999998,-1.837960159999998,-33.83,-31.99203984,0,0,0,False,False,False,1.837960159999998
2018,NV-1,26.9,6.57,1.0,6.57,8.40134493,-1.8313449300000002,33.47,35.30134493,1,1,1,False,False,False,1.8313449300000002
2018,AL-6,-46.8,6.57,1.0,6.57,8.392796989999994,-1.8227969899999934,-40.23,-38.40720301,0,0,0,False,False,False,1.8227969899999934
2018,CO-5,-26.1,6.57,1.0,6.57,8.385793980000003,-1.8157939800000023,-19.53,-17.71420602,0,0,0,False,False,False,1.8157939800000023
2018,MI-14,58.8,6.57,1.0,6.57,4.761816490000001,1.8081835099999992,65.37,63.56181649,1,1,1,False,False,False,1.8081835099999992
2018,FL-17,-29.3,6.57,1.0,6.57,4.78241659,1.7875834099999999,-22.73,-24.51758341,0,0,0,False,False,False,1.7875834099999999
2018,PA-10,-11.0,6.57,1.0,6.57,8.355282734,-1.785282733999999,-4.43,-2.644717266,0,0,0,False,False,False,1.785282733999999
2018,SC-4,-27.8,6.57,1.0,6.57,4.787497439999999,1.782502560000001,-21.23,-23.01250256,0,0,0,False,False,False,1.782502560000001
2018,NC-1,34.9,6.57,1.0,6.57,4.795241590000003,1.774758409999997,41.47,39.69524159,1,1,1,False,False,False,1.774758409999997
2018,CT-5,1.9999999999999996,6.57,1.0,6.57,8.25441137,-1.6844113699999994,8.57,10.25441137,1,1,1,False,False,False,1.6844113699999994
2018,TX-25,-17.0,6.57,1.0,6.57,8.253410736,-1.683410735999999,-10.43,-8.746589264,0,0,0,False,False,False,1.683410735999999
2018,GA-7,-8.4,6.57,1.0,6.57,8.2505924597,-1.6805924596999997,-1.83,-0.1494075403,0,0,0,False,False,False,1.6805924596999997
2018,NC-12,37.9,6.57,1.0,6.57,8.24563406,-1.6756340600000001,44.47,46.14563406,1,1,1,False,False,False,1.6756340600000001
2018,TX-26,-28.6,6.57,1.0,6.57,8.244165690000003,-1.6741656900000024,-22.03,-20.35583431,0,0,0,False,False,False,1.6741656900000024
2018,PA-3,81.80000000000001,6.57,1.0,6.57,4.961559369999989,1.6084406300000111,88.37,86.76155937,1,1,1,False,False,False,1.6084406300000111
2018,MO-8,-56.5,6.57,1.0,6.57,8.12954474,-1.5595447399999998,-49.93,-48.37045526,0,0,0,False,False,False,1.5595447399999998
2018,NC-10,-26.700000000000003,6.57,1.0,6.57,8.114523340000002,-1.5445233400000014,-20.130000000000003,-18.58547666,0,0,0,False,False,False,1.5445233400000014
2018,TN-3,-37.3,6.57,1.0,6.57,8.092830549999999,-1.5228305499999983,-30.730000000000004,-29.20716945,0,0,0,False,False,False,1.5228305499999983
2018,IN-4,-36.2,6.57,1.0,6.57,8.079949090000003,-1.5099490900000028,-29.630000000000003,-28.12005091,0,0,0,False,False,False,1.5099490900000028
2018,SC-5,-20.6,6.57,1.0,6.57,5.060473330000001,1.5095266699999996,-14.03,-15.53952667,0,0,0,False,False,False,1.5095266699999996
2018,TX-22,-10.0,6.57,1.0,6.57,5.091878079,1.4781219210000005,-3.4299999999999997,-4.908121921,0,0,0,False,False,False,1.4781219210000005
2018,AL-1,-31.5,6.57,1.0,6.57,5.120150280000001,1.4498497199999996,-24.93,-26.37984972,0,0,0,False,False,False,1.4498497199999996
2018,TN-9,55.6,6.57,1.0,6.57,5.145222509999996,1.4247774900000039,62.17,60.74522251,1,1,1,False,False,False,1.4247774900000039
2018,WI-6,-19.0,6.57,1.0,6.57,7.994508789999999,-1.424508789999999,-12.43,-11.00549121,0,0,0,False,False,False,1.424508789999999
2018,MD-6,13.0,6.57,1.0,6.57,7.99005683,-1.42005683,19.57,20.99005683,1,1,1,False,False,False,1.42005683
2018,AZ-9,14.2,6.57,1.0,6.57,7.971142029999999,-1.401142029999999,20.770000000000003,22.17114203,1,1,1,False,False,False,1.401142029999999
2018,OH-4,-35.7,6.57,1.0,6.57,5.171843980000002,1.3981560199999983,-29.130000000000003,-30.52815602,0,0,0,False,False,False,1.3981560199999983
2018,TX-24,-8.3,6.57,1.0,6.57,5.230354038000001,1.3396459619999996,-1.7300000000000004,-3.069645962,0,0,0,False,False,False,1.3396459619999996
2018,FL-9,10.8,6.57,1.0,6.57,5.243499799999999,1.3265002000000017,17.37,16.0434998,1,1,1,False,False,False,1.3265002000000017
2018,MA-3,20.7,6.57,1.0,6.57,7.843606600000001,-1.2736066000000008,27.27,28.5436066,1,1,1,False,False,False,1.2736066000000008
2018,OR-2,-22.200000000000003,6.57,1.0,6.57,5.303477270000002,1.2665227299999984,-15.630000000000004,-16.89652273,0,0,0,False,False,False,1.2665227299999984
2018,IL-2,56.8,6.57,1.0,6.57,5.311106860000002,1.2588931399999979,63.37,62.11110686,1,1,1,False,False,False,1.2588931399999979
2018,OH-16,-18.8,6.57,1.0,6.57,5.337653060000001,1.2323469399999993,-12.23,-13.46234694,0,0,0,False,False,False,1.2323469399999993
2018,CA-53,32.8,6.57,1.0,6.57,5.348172950000006,1.2218270499999946,39.37,38.14817295,1,1,1,False,False,False,1.2218270499999946
2018,IA-3,-5.6,6.57,1.0,6.57,7.763984494,-1.1939844939999995,0.9700000000000006,2.163984494,0,1,1,True,True,False,1.1939844939999995
2018,NV-4,2.8000000000000003,6.57,1.0,6.57,5.3807653659999986,1.1892346340000017,9.37,8.180765366,1,1,1,False,False,False,1.1892346340000017
2018,VA-2,-5.5,6.57,1.0,6.57,7.735918069,-1.165918069,1.0700000000000005,2.235918069,0,1,1,True,True,False,1.165918069
2018,MN-6,-27.8,6.57,1.0,6.57,5.439155469999999,1.130844530000001,-21.23,-22.36084453,0,0,0,False,False,False,1.130844530000001
2018,AL-4,-65.1,6.57,1.0,6.57,5.454333269999992,1.115666730000008,-58.529999999999994,-59.64566673,0,0,0,False,False,False,1.115666730000008
2018,ID-2,-26.8,6.57,1.0,6.57,5.459564230000002,1.1104357699999987,-20.23,-21.34043577,0,0,0,False,False,False,1.1104357699999987
2018,IN-3,-37.1,6.57,1.0,6.57,7.647412410000001,-1.0774124100000009,-30.53,-29.45258759,0,0,0,False,False,False,1.0774124100000009
2018,CA-30,41.3,6.57,1.0,6.57,5.503170969999999,1.066829030000001,47.87,46.80317097,1,1,1,False,False,False,1.066829030000001
2018,NC-13,-11.5,6.57,1.0,6.57,5.503827938,1.0661720620000006,-4.93,-5.996172062,0,0,0,False,False,False,1.0661720620000006
2018,AL-3,-35.1,6.57,1.0,6.57,7.6011318800000005,-1.0311318800000002,-28.53,-27.49886812,0,0,0,False,False,False,1.0311318800000002
2018,SD-AL,-31.9,6.57,1.0,6.57,7.56704723,-0.9970472299999997,-25.33,-24.33295277,0,0,0,False,False,False,0.9970472299999997
2018,TX-29,43.6,6.57,1.0,6.57,7.543037089999999,-0.9730370899999983,50.17,51.14303709,1,1,1,False,False,False,0.9730370899999983
2018,NC-5,-19.700000000000003,6.57,1.0,6.57,5.630417110000003,0.939582889999997,-13.130000000000004,-14.06958289,0,0,0,False,False,False,0.939582889999997
2018,CA-48,-0.4000000000000001,6.57,1.0,6.57,7.503984583,-0.933984583,6.17,7.103984583,0,1,1,True,True,False,0.933984583
2018,MD-8,32.3,6.57,1.0,6.57,5.640062,0.9299379999999999,38.87,37.940062,1,1,1,False,False,False,0.9299379999999999
2018,CA-3,10.5,6.57,1.0,6.57,5.645893879999999,0.9241061200000011,17.07,16.14589388,1,1,1,False,False,False,0.9241061200000011
2018,SC-6,34.4,6.57,1.0,6.57,7.493980130000004,-0.9239801300000039,40.97,41.89398013,1,1,1,False,False,False,0.9239801300000039
2018,WA-5,-15.2,6.57,1.0,6.57,5.680010738,0.8899892620000003,-8.629999999999999,-9.519989262,0,0,0,False,False,False,0.8899892620000003
2018,MN-4,28.799999999999997,6.57,1.0,6.57,7.448607790000004,-0.8786077900000038,35.37,36.24860779,1,1,1,False,False,False,0.8786077900000038
2018,CA-49,5.4,6.57,1.0,6.57,7.438016469999999,-0.8680164699999988,11.97,12.83801647,1,1,1,False,False,False,0.8680164699999988
2018,CO-2,19.2,6.57,1.0,6.57,7.438009910000002,-0.8680099100000014,25.77,26.63800991,1,1,1,False,False,False,0.8680099100000014
2018,TX-5,-30.5,6.57,1.0,6.57,5.70321517,0.8667848300000003,-23.93,-24.79678483,0,0,0,False,False,False,0.8667848300000003
2018,VA-6,-26.9,6.57,1.0,6.57,7.4158204099999985,-0.8458204099999982,-20.33,-19.48417959,0,0,0,False,False,False,0.8458204099999982
2018,TX-7,-0.7000000000000002,6.57,1.0,6.57,5.756218981,0.8137810190000003,5.87,5.056218981,0,1,1,True,True,False,0.8137810190000003
2018,MI-2,-19.700000000000003,6.57,1.0,6.57,7.352841750000003,-0.7828417500000029,-13.130000000000004,-12.34715825,0,0,0,False,False,False,0.7828417500000029
2018,MS-4,-43.3,6.57,1.0,6.57,5.823912539999995,0.7460874600000054,-36.73,-37.47608746,0,0,0,False,False,False,0.7460874600000054
2018,NJ-8,52.1,6.57,1.0,6.57,7.3024306800000005,-0.7324306800000002,58.67,59.40243068,1,1,1,False,False,False,0.7324306800000002
2018,CA-52,20.4,6.57,1.0,6.57,7.2942775,-0.7242774999999995,26.97,27.6942775,1,1,1,False,False,False,0.7242774999999995
2018,MO-1,56.1,6.57,1.0,6.57,7.285512529999998,-0.715512529999998,62.67,63.38551253,1,1,1,False,False,False,0.715512529999998
2018,FL-1,-41.4,6.57,1.0,6.57,7.282725159999998,-0.712725159999998,-34.83,-34.11727484,0,0,0,False,False,False,0.712725159999998
2018,MI-6,-10.5,6.57,1.0,6.57,5.949123835,0.6208761650000003,-3.93,-4.550876165,0,0,0,False,False,False,0.6208761650000003
2018,NJ-10,70.30000000000001,6.57,1.0,6.57,7.169411819999993,-0.5994118199999932,76.87,77.46941182,1,1,1,False,False,False,0.5994118199999932
2018,VA-4,19.5,6.57,1.0,6.57,7.15830704,-0.5883070400000001,26.07,26.65830704,1,1,1,False,False,False,0.5883070400000001
2018,TX-33,47.1,6.57,1.0,6.57,7.1550157699999986,-0.5850157699999983,53.67,54.25501577,1,1,1,False,False,False,0.5850157699999983
2018,MO-4,-38.1,6.57,1.0,6.57,5.994693779999999,0.5753062200000016,-31.53,-32.10530622,0,0,0,False,False,False,0.5753062200000016
2018,SC-2,-19.8,6.57,1.0,6.57,6.016404360000001,0.5535956399999993,-13.23,-13.78359564,0,0,0,False,False,False,0.5535956399999993
2018,NJ-7,-1.0,6.57,1.0,6.57,6.019489251,0.5505107489999999,5.57,5.019489251,0,1,1,True,True,False,0.5505107489999999
2018,NY-9,67.0,6.57,1.0,6.57,6.033531109999998,0.5364688900000019,73.57,73.03353111,1,1,1,False,False,False,0.5364688900000019
2018,FL-15,-12.1,6.57,1.0,6.57,6.059346063,0.5106539370000007,-5.529999999999999,-6.040653937,0,0,0,False,False,False,0.5106539370000007
2018,CO-1,43.7,6.57,1.0,6.57,7.066176259999999,-0.4961762599999986,50.27,50.76617626,1,1,1,False,False,False,0.4961762599999986
2018,NC-7,-19.8,6.57,1.0,6.57,7.058423300000001,-0.4884233000000009,-13.23,-12.7415767,0,0,0,False,False,False,0.4884233000000009
2018,OK-3,-54.8,6.57,1.0,6.57,7.05215218,-0.48215217999999993,-48.23,-47.74784782,0,0,0,False,False,False,0.48215217999999993
2018,CO-3,-14.1,6.57,1.0,6.57,6.134540094999999,0.435459905000001,-7.529999999999999,-7.965459905,0,0,0,False,False,False,0.435459905000001
2018,CA-22,-11.6,6.57,1.0,6.57,6.155690959999999,0.4143090400000009,-5.029999999999999,-5.44430904,0,0,0,False,False,False,0.4143090400000009
2018,OH-6,-44.7,6.57,1.0,6.57,6.1982564400000015,0.37174355999999875,-38.13,-38.50174356,0,0,0,False,False,False,0.37174355999999875
2018,IN-8,-35.800000000000004,6.57,1.0,6.57,6.940565960000004,-0.37056596000000397,-29.230000000000004,-28.85943404,0,0,0,False,False,False,0.37056596000000397
2018,TX-10,-11.2,6.57,1.0,6.57,6.9339674559999995,-0.36396745599999925,-4.629999999999999,-4.266032544,0,0,0,False,False,False,0.36396745599999925
2018,NY-21,-16.0,6.57,1.0,6.57,6.207296391,0.3627036090000004,-9.43,-9.792703609,0,0,0,False,False,False,0.3627036090000004
2018,NC-2,-11.7,6.57,1.0,6.57,6.2448351539999996,0.32516484600000073,-5.129999999999999,-5.455164846,0,0,0,False,False,False,0.32516484600000073
2018,NJ-12,31.1,6.57,1.0,6.57,6.262258539999998,0.3077414600000026,37.67,37.36225854,1,1,1,False,False,False,0.3077414600000026
2018,VA-11,37.3,6.57,1.0,6.57,6.874533660000004,-0.30453366000000415,43.87,44.17453366,1,1,1,False,False,False,0.30453366000000415
2018,IL-11,21.4,6.57,1.0,6.57,6.2816016500000025,0.2883983499999978,27.97,27.68160165,1,1,1,False,False,False,0.2883983499999978
