race_id,party_code,mit_candidate_name,fec_candidate_name,fec_candidate_id,incumbent_challenger_status,match_method,match_score,second_best_score,candidate_count_considered,match_reason
KS-2,D,MICHELLE DE LA ISLA,"DE LA ISLA, MICHELLE",H0KS02196,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
KS-3,D,SHARICE DAVIDS,"DAVIDS, SHARICE",H8KS03155,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
KS-4,D,LAURA LOMBARD,"LOMBARD, LAURA",H8KS04088,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
KS-4,R,RON ESTES,"ESTES, RON",H8KS04112,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
KY-1,R,JAMES COMER,"COMER, JAMES",H6KY01110,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
KY-1,D,JAMES RHODES,"RHODES, JAMES",H0KY01071,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
KY-2,D,HANK LINDERMAN,"LINDERMAN, HANK",H8KY02080,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
KY-4,D,ALEXANDRA OWENSBY,"OWENSBY, ALEXANDRA DR.",H0KY04117,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
KY-6,D,JOSH HICKS,"HICKS, JOSH",H0KY06179,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
LA-1,R,STEVE SCALISE,"SCALISE, STEVE MR",H0LA01087,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
LA-2,D,CEDRIC L RICHMOND,"RICHMOND, CEDRIC L",H8LA02054,I,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
LA-2,R,DAVID M SCHILLING,"SCHILLING, DAVID M",H0LA02259,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
LA-2,R,SHELDON C VINCENT SR,"VINCENT, SHELDON C. SR",H0LA02267,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
LA-3,D,BRAYLON HARRIS,"HARRIS, BRAYLON",H0LA03190,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
LA-4,R,BEN GIBSON,"GIBSON, BEN",H0LA04107,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
LA-4,D,KENNY HOUSTON,"HOUSTON, KENNY",H0LA04099,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
LA-4,D,RYAN TRUNDLE,"TRUNDLE, RYAN",H8LA04282,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
LA-5,R,ALLEN GUILLORY SR,"GUILLORY, ALLEN SR.",H0LA05179,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
LA-5,D,JESSE P LAGARDE,"LAGARDE, JESSE P.",H0LA05161,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
LA-5,D,MARTIN LEMELLE JR,"LEMELLE, MARTIN",H0LA05138,O,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
LA-5,D,PHILLIP SNOWDEN,"SNOWDEN, PHILLIP",H0LA05153,O,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
LA-6,R,GARRET GRAVES,"GRAVES, GARRET",H4LA06153,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MD-1,D,MIA MASON,"MASON, MIA",H0MD01232,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MD-2,D,C A DUTCH RUPPERSBERGER,"RUPPERSBERGER, C. A. DUTCH",H2MD02160,I,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
MD-2,R,JOHNNY RAY SALLING,"SALLING, JOHNNY RAY MR.",H0MD02230,C,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
MD-3,R,CHARLES ANTHONY,"ANTHONY, CHARLES",H8MD03165,C,high_confidence_automatic,100.0,0.0,4,last_exact+first_match+token_overlap+scope_same_race
MD-3,D,JOHN P SARBANES,"SARBANES, JOHN P. MR.",H6MD03292,I,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
MD-7,R,KIMBERLY KLACIK,"KLACIK, KIMBERLY",H0MD07197,C,high_confidence_automatic,100.0,2.0,10,last_exact+first_match+token_overlap+scope_same_race
MD-7,D,KWEISI MFUME,"MFUME, KWEISI",H6MD07020,I,high_confidence_automatic,100.0,2.0,28,last_exact+first_match+token_overlap+scope_same_race
MD-8,R,GREGORY THOMAS COLL,"COLL, GREGORY THOMAS",H0MD08203,C,high_confidence_automatic,100.0,0.0,6,last_exact+first_match+token_overlap+scope_same_race
MD-8,D,JAMIE RASKIN,"RASKIN, JAMIE",H6MD08457,I,high_confidence_automatic,100.0,0.0,4,last_exact+first_match+token_overlap+scope_same_race
MA-1,D,RICHARD E NEAL,"NEAL, RICHARD E MR.",H8MA02041,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
MA-2,D,JAMES P MCGOVERN,"MCGOVERN, JAMES P. MR.",H4MA03022,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MA-2,R,TRACY LYN LOVVORN,"LOVVORN, TRACY LYN",H8MA02116,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-3,D,LORI TRAHAN,"TRAHAN, LORI",H8MA03106,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-4,D,JAKE AUCHINCLOSS,"AUCHINCLOSS, JAKE",H0MA04192,C,high_confidence_automatic,100.0,2.0,13,last_exact+first_match+token_overlap+scope_same_race
MA-5,R,CAROLINE COLARUSSO,"COLARUSSO, CAROLINE",H0MA05132,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MA-6,R,JOHN PAUL MORAN,"MORAN, JOHN PAUL",H0MA06148,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-6,D,SETH MOULTON,"MOULTON, SETH",H4MA06090,I,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
MA-7,D,AYANNA PRESSLEY,"PRESSLEY, AYANNA",H8MA07032,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-9,R,HELEN BRADY,"BRADY, HELEN",H0MA09076,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-1,D,DANA FERGUSON,"FERGUSON, DANA",H0MI01211,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MI-2,D,BRYAN BERGHOEF,"BERGHOEF, BRYAN",H0MI02201,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-3,D,HILLARY SCHOLTEN,"SCHOLTEN, HILLARY",H0MI03316,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
MI-3,R,PETER MEIJER,"MEIJER, PETER MR.",H0MI03308,C,high_confidence_automatic,100.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
MI-5,D,DANIEL T KILDEE,"KILDEE, DANIEL T.",H2MI05119,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MI-6,D,JON HOADLEY,"HOADLEY, JON",H0MI06152,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MI-8,D,ELISSA SLOTKIN,"SLOTKIN, ELISSA",H8MI08102,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-8,R,PAUL JUNGE,"JUNGE, PAUL",H0MI08141,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
MI-9,D,ANDY LEVIN,"LEVIN, ANDY",H8MI09118,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-10,R,LISA MCCLAIN,"MCCLAIN, LISA",H0MI10287,O,high_confidence_automatic,100.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
MI-12,D,DEBBIE DINGELL,"DINGELL, DEBBIE",H4MI12079,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MI-12,R,JEFF JONES,"JONES, JEFF",H6MI12264,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-13,D,RASHIDA TLAIB,"TLAIB, RASHIDA",H8MI13250,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MI-14,R,ROBERT VANCE PATRICK,"PATRICK, ROBERT VANCE",H0MI14255,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MN-2,R,TYLER KISTNER,"KISTNER, TYLER",H0MN02134,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
MN-3,D,DEAN PHILLIPS,"PHILLIPS, DEAN",H8MN03143,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MN-3,R,KENDALL QUALLS,"QUALLS, KENDALL",H0MN03124,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MN-4,D,BETTY MCCOLLUM,"MCCOLLUM, BETTY",H0MN04049,I,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
MN-4,R,GENE RECHTZIGEL,"RECHTZIGEL, GENE",H6MN04244,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MN-5,D,ILHAN OMAR,"OMAR, ILHAN",H8MN05239,I,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
MN-5,R,LACY JOHNSON,"JOHNSON, LACY",H0MN05178,C,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
MN-6,D,TAWNJA ZAHRADKA,"ZAHRADKA, TAWNJA",H0MN06150,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MN-7,R,MICHELLE FISCHBACH,"FISCHBACH, MICHELLE",H0MN07091,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
MS-1,D,ANTONIA ELIASON,"ELIASON, ANTONIA",H0MS01118,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MS-2,D,BENNIE G THOMPSON,"THOMPSON, BENNIE G.",H4MS02068,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MO-1,R,ANTHONY ROGERS,"ROGERS, ANTHONY",H0MO01207,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MO-1,D,CORI BUSH,"BUSH, CORI",H8MO01143,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MO-3,D,MEGAN REZABEK,"REZABEK, MEGAN",H0MO03245,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MO-4,R,VICKY HARTZLER,"HARTZLER, VICKY",H0MO04086,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
MO-5,D,EMANUEL CLEAVER,"CLEAVER, EMANUEL II",H4MO05234,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
MO-5,R,RYAN DERKS,"DERKS, RYAN",H0MO05208,C,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
MO-6,D,GENA L ROSS,"ROSS, GENA L DR",H0MO06222,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
MO-7,R,BILLY LONG,"LONG, BILLY MR.",H0MO07113,I,high_confidence_automatic,100.0,0.0,6,last_exact+first_match+token_overlap+scope_same_race
MO-7,D,TERESA MONTSENY,"MONTSENY, TERESA MS.",H0MO07246,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MT-AL,D,KATHLEEN WILLIAMS,"WILLIAMS, KATHLEEN",H8MT01232,O,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MT-AL,R,MATT ROSENDALE,"ROSENDALE, MATT MR.",H4MT00050,O,high_confidence_automatic,100.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
NE-1,D,KATE BOLZ,"BOLZ, KATE",H0NE01120,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NE-2,D,KARA EASTMAN,"EASTMAN, KARA",H8NE02220,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NE-3,R,ADRIAN SMITH,"SMITH, ADRIAN",H6NE03115,I,high_confidence_automatic,100.0,0.0,5,last_exact+first_match+token_overlap+scope_same_race
NE-3,D,MARK ELWORTH JR,"ELWORTH, MARK",H0NE03225,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NV-1,D,DINA TITUS,"TITUS, DINA",H8NV03036,I,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
NV-1,R,JOYCE BENTLEY,"BENTLEY, JOYCE",H8NV01261,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
NV-3,D,SUSIE LEE,"LEE, SUSIE",H6NV04020,I,high_confidence_automatic,100.0,0.0,4,last_exact+first_match+token_overlap+scope_same_race
NV-4,R,JIM MARCHANT,"MARCHANT, JIM",H0NV04015,C,high_confidence_automatic,100.0,2.0,10,last_exact+first_match+token_overlap+scope_same_race
NH-1,D,CHRIS PAPPAS,"PAPPAS, CHRIS",H8NH01210,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NH-1,R,MATT MOWERS,"MOWERS, MATT",H0NH01282,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
NJ-1,R,CLAIRE H GUSTAFSON,"GUSTAFSON, CLAIRE H.",H4NJ01118,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-2,D,AMY KENNEDY,"KENNEDY, AMY",H0NJ02171,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
NJ-3,D,ANDY KIM,"KIM, ANDY",H8NJ03206,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NJ-3,R,DAVID RICHTER,"RICHTER, DAVID",H0NJ02155,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NJ-4,R,CHRISTOPHER H SMITH,"SMITH, CHRISTOPHER H",H8NJ04014,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-4,D,STEPHANIE SCHMID,"SCHMID, STEPHANIE",H0NJ04151,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
NJ-5,D,JOSH GOTTHEIMER,"GOTTHEIMER, JOSH",H6NJ05171,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NJ-6,R,CHRISTIAN ONUOHA,"ONUOHA, CHRISTIAN",H0NJ06255,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-6,D,FRANK PALLONE JR,"PALLONE, FRANK JR",H8NJ03073,I,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
NJ-7,R,THOMAS H KEAN JR,"KEAN, THOMAS H. JR.",H0NJ07261,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
NJ-7,D,TOM MALINOWSKI,"MALINOWSKI, TOM",H8NJ07223,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NJ-8,D,ALBIO SIRES,"SIRES, ALBIO",H6NJ13191,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NJ-8,R,JASON TODD MUSHNICK,"MUSHNICK, JASON TODD",H0NJ08152,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-10,D,DONALD M PAYNE JR,"PAYNE, DONALD M. JR",H2NJ10154,I,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NJ-10,R,JENNIFER ZINONE,"ZINONE, JENNIFER",H0NJ10232,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-11,D,MIKIE SHERRILL,"SHERRILL, MIKIE",H8NJ11142,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-11,R,ROSEMARY BECCHI,"BECCHI, ROSEMARY",H0NJ07279,C,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
NJ-12,D,BONNIE WATSON COLEMAN,"COLEMAN, BONNIE WATSON",H4NJ12149,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-12,R,MARK RAZZOLI,"RAZZOLI, MARK",H0NJ12204,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NM-1,R,MICHELLE GARCIA HOLMES,"GARCIA HOLMES, MICHELLE",H0NM01189,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NM-2,D,XOCHITL TORRES SMALL,"TORRES SMALL, XOCHITL",H8NM02248,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NM-3,R,ALEXIS M JOHNSON,"JOHNSON, ALEXIS M",H0NM03201,O,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
NY-5,D,GREGORY W MEEKS,"MEEKS, GREGORY W.",H8NY06048,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-6,D,GRACE MENG,"MENG, GRACE",H2NY06116,I,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NY-7,R,BRIAN W KELLY,"KELLY, BRIAN W",H0NY07118,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-7,D,NYDIA M VELAZQUEZ,"VELAZQUEZ, NYDIA M.",H2NY00010,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-8,R,GARFIELD H WALLACE,"WALLACE, GARFIELD H",H0NY08108,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-9,R,CONSTANTINE JEAN-PIERRE,"JEAN-PIERRE, CONSTANTINE",H0NY09122,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-9,D,YVETTE D CLARKE,"CLARKE, YVETTE  D.",H4NY11138,I,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
NY-10,D,JERROLD L NADLER,"NADLER, JERROLD L.",H2NY17071,I,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
NY-11,R,NICOLE MALLIOTAKIS,"MALLIOTAKIS, NICOLE",H0NY11078,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NY-12,R,CARLOS SANTIAGO-CANO,"SANTIAGO-CANO, CARLOS",H0NY12209,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-12,D,CAROLYN B MALONEY,"MALONEY, CAROLYN B.",H2NY14037,I,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
NY-13,D,ADRIANO ESPAILLAT,"ESPAILLAT, ADRIANO",H2NY13096,I,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
NY-13,R,LOVELYNN GWINN,"GWINN, LOVELYNN",H0NY13165,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-14,D,ALEXANDRIA OCASIO-CORTEZ,"OCASIO-CORTEZ, ALEXANDRIA",H8NY15148,I,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
NY-14,R,JOHN C CUMMINGS,"CUMMINGS, JOHN C.",H0NY14296,C,high_confidence_automatic,100.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
NY-15,R,PATRICK DELICES,"DELICES, PATRICK",H0NY15202,O,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-16,D,JAMAAL BOWMAN,"BOWMAN, JAMAAL",H0NY16143,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
NY-17,D,MONDAIRE JONES,"JONES, MONDAIRE",H0NY17174,O,high_confidence_automatic,100.0,2.0,16,last_exact+first_match+token_overlap+scope_same_race
NY-18,D,SEAN PATRICK MALONEY,"MALONEY, SEAN PATRICK",H2NY22139,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-19,D,ANTONIO DELGADO,"DELGADO, ANTONIO",H8NY19181,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-19,R,KYLE VAN DE WATER,"VAN DE WATER, KYLE",H0NY19204,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NY-20,R,ELIZABETH L JOY,"JOY, ELIZABETH L",H0NY20111,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-21,R,ELISE M STEFANIK,"STEFANIK, ELISE M.",H4NY21079,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-22,R,CLAUDIA TENNEY,"TENNEY, CLAUDIA",H4NY22051,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NY-23,D,TRACY MITRANO,"MITRANO, TRACY",H8NY23183,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-24,D,DANA BALTER,"BALTER, DANA",H8NY24090,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NY-24,R,JOHN M KATKO,"KATKO, JOHN M",H4NY24073,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-25,R,GEORGE MITRIS,"MITRIS, GEORGE MR.",H0NY25094,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-25,D,JOSEPH D MORELLE,"MORELLE, JOSEPH D",H8NY25105,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-26,D,BRIAN HIGGINS,"HIGGINS, BRIAN",H4NY27076,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NC-1,D,G K BUTTERFIELD,"BUTTERFIELD, G. K.",H4NC01046,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NC-1,R,SANDY SMITH,"SMITH, SANDY",H0NC03149,C,high_confidence_automatic,100.0,0.0,5,last_exact+first_match+token_overlap+scope_same_race
NC-2,R,ALAN D SWAIN,"SWAIN, ALAN D",H0NC02158,O,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NC-3,D,DARYL FARROW,"FARROW, DARYL MR",H0NC03123,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NC-4,D,DAVID E PRICE,"PRICE, DAVID E.",H6NC04037,I,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NC-4,R,ROBERT THOMAS,"THOMAS, ROBERT",H0NC04220,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NC-5,D,DAVID WILSON BROWN,"BROWN, DAVID WILSON",H8NC10097,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NC-6,D,KATHY MANNING,"MANNING, KATHY",H8NC13067,O,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
NC-7,D,CHRISTOPHER M WARD,"WARD, CHRISTOPHER M",H0NC07140,C,high_confidence_automatic,100.0,0.0,4,last_exact+first_match+token_overlap+scope_same_race
NC-8,D,PATRICIA TIMMONS-GOODSON,"TIMMONS-GOODSON, PATRICIA",H0NC08254,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NC-13,D,SCOTT HUFFMAN,"HUFFMAN, SCOTT",H8NC08109,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
ND-AL,R,KELLY ARMSTRONG,"ARMSTRONG, KELLY",H8ND00096,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-1,D,KATE SCHRODER,"SCHRODER, KATE",H0OH01099,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
OH-1,R,STEVE CHABOT,"CHABOT, STEVE",H8OH01043,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-3,D,JOYCE BEATTY,"BEATTY, JOYCE",H2OH03125,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
OH-5,D,NICK RUBANDO,"RUBANDO, NICK",H0OH05074,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
OH-6,R,BILL JOHNSON,"JOHNSON, BILL",H0OH06189,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
OH-6,D,SHAWNA ROBERTS,"ROBERTS, SHAWNA",H8OH06133,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-7,D,QUENTIN POTTER,"POTTER, QUENTIN",H0OH07153,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-8,R,WARREN DAVIDSON,"DAVIDSON, WARREN",H6OH08315,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
OH-9,D,MARCY KAPTUR,"KAPTUR, MARCY HON.",H2OH09031,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
OH-10,D,DESIREE TIMS,"TIMS, DESIREE",H0OH10116,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
OH-10,R,MICHAEL R TURNER,"TURNER, MICHAEL R",H2OH03067,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
OH-11,R,LAVERNE GORE,"GORE, LAVERNE",H0OH11098,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
OH-11,D,MARCIA L FUDGE,"FUDGE, MARCIA L.",H8OH11141,I,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
OH-12,D,ALAINA SHEARER,"SHEARER, ALAINA",H0OH12179,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
OH-14,R,DAVID P JOYCE,"JOYCE, DAVID P",H2OH14064,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
